CMS Certification Number (CCN),Facility Name,Address Line 1,Address Line 2,City,State,Zip Code,County Name,PhoneNumber,CMS Region,Condition,Count,Footnote
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,Brain injury (traumatic),12,
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,Spinal cord injury (traumatic),less than 11,1
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,Hip or femur fracture,62,
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,"Hip or knee replacement, amputation or other bone or joint condition",65,
19T060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD.,2ND FLOOR,LAKE CHARLES,LA,70601,Calcasieu,(337) 494-3000,06,All other conditions,32,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Stroke,77,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Nervous system disorder (excluding stroke),less than 11,1
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Brain disease or condition (non-traumatic),13,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Brain injury (traumatic),14,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Spinal cord disease or condition (non-traumatic),11,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Spinal cord injury (traumatic),less than 11,1
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,Hip or femur fracture,19,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,"Hip or knee replacement, amputation or other bone or joint condition",45,
19T064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,,BATON ROUGE,LA,70808,East Baton Rouge,(225) 765-7841,06,All other conditions,54,
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Stroke,21,
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Nervous system disorder (excluding stroke),less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Brain disease or condition (non-traumatic),Not Available,2
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Brain injury (traumatic),less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Spinal cord injury (traumatic),less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,Hip or femur fracture,less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA BLVD.,,BATON ROUGE,LA,70806,East Baton Rouge,(225) 387-7000,06,All other conditions,less than 11,1
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Stroke,66,
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Nervous system disorder (excluding stroke),less than 11,1
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Brain disease or condition (non-traumatic),11,
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Brain injury (traumatic),less than 11,1
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Spinal cord disease or condition (non-traumatic),22,
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Spinal cord injury (traumatic),less than 11,1
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,Hip or femur fracture,55,
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,"Hip or knee replacement, amputation or other bone or joint condition",49,
19T102,OUR LADY OF LOURDES REGIONAL MEDICAL CTR,4801 AMBASSADOR CAFFREY PKWY,,LAFAYETTE,LA,70508,Lafayette,(337) 470-4902,06,All other conditions,47,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Stroke,160,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Nervous system disorder (excluding stroke),less than 11,1
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Brain disease or condition (non-traumatic),less than 11,1
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Brain injury (traumatic),12,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Spinal cord disease or condition (non-traumatic),23,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Spinal cord injury (traumatic),less than 11,1
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,Hip or femur fracture,64,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,"Hip or knee replacement, amputation or other bone or joint condition",42,
19T111,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,,SHREVEPORT,LA,71103,Caddo,(318) 212-4437,06,All other conditions,46,
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Stroke,50,
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Nervous system disorder (excluding stroke),less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Brain disease or condition (non-traumatic),less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Brain injury (traumatic),less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Spinal cord injury (traumatic),Not Available,2
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,Hip or femur fracture,less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T125,ST. FRANCIS MEDICAL CENTER ACUTE REHAB,309 JACKSON STREET,,MONROE,LA,71201,Ouachita,(318) 966-7150,06,All other conditions,less than 11,1
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Stroke,14,
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Nervous system disorder (excluding stroke),less than 11,1
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Brain disease or condition (non-traumatic),Not Available,2
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Brain injury (traumatic),Not Available,2
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Spinal cord injury (traumatic),Not Available,2
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,Hip or femur fracture,less than 11,1
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,"Hip or knee replacement, amputation or other bone or joint condition",11,
19T140,FRANKLIN MEDICAL CENTER,2106 LOOP RD.,,WINNSBORO,LA,71295,Franklin,(318) 412-5400,06,All other conditions,77,
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Stroke,22,
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Nervous system disorder (excluding stroke),less than 11,1
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Brain disease or condition (non-traumatic),less than 11,1
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Brain injury (traumatic),less than 11,1
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Spinal cord injury (traumatic),Not Available,2
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,Hip or femur fracture,15,
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T144,MINDEN MEDICAL CENTER REHAB,1 MEDICAL CENTER,,MINDEN,LA,71055,Webster,(318) 371-3291,06,All other conditions,25,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Stroke,69,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Nervous system disorder (excluding stroke),16,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Brain disease or condition (non-traumatic),less than 11,1
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Brain injury (traumatic),15,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Spinal cord disease or condition (non-traumatic),15,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Spinal cord injury (traumatic),less than 11,1
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,Hip or femur fracture,27,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,"Hip or knee replacement, amputation or other bone or joint condition",36,
19T146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD.,,METAIRIE,LA,70006,Jefferson,(502) 596-6346,06,All other conditions,26,
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Stroke,40,
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Nervous system disorder (excluding stroke),less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Brain disease or condition (non-traumatic),less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Brain injury (traumatic),less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Spinal cord injury (traumatic),less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,Hip or femur fracture,14,
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T160,GLENWOOD REHABILITATION CENTER,503 MCMILAN ROAD,,WEST MONROE,LA,71291,Ouachita,(318) 329-3667,06,All other conditions,24,
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Stroke,29,
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Nervous system disorder (excluding stroke),13,
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Brain disease or condition (non-traumatic),less than 11,1
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Brain injury (traumatic),less than 11,1
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Spinal cord disease or condition (non-traumatic),Not Available,2
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Spinal cord injury (traumatic),less than 11,1
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,Hip or femur fracture,less than 11,1
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,,VILLE PLATTE,LA,70586,Evangeline,(337) 360-9714,06,All other conditions,44,
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Stroke,59,
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Nervous system disorder (excluding stroke),less than 11,1
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Brain disease or condition (non-traumatic),less than 11,1
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Brain injury (traumatic),less than 11,1
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Spinal cord disease or condition (non-traumatic),16,
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Spinal cord injury (traumatic),Not Available,2
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,Hip or femur fracture,13,
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,"Hip or knee replacement, amputation or other bone or joint condition",42,
19T176,TULANE INPATIENT REHAB CENTER,1415 TULANE AVE,,NEW ORLEANS,LA,70112,Orleans,(504) 883-6808,06,All other conditions,34,
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Stroke,18,
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Nervous system disorder (excluding stroke),less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Brain disease or condition (non-traumatic),less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Brain injury (traumatic),less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Spinal cord disease or condition (non-traumatic),less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Spinal cord injury (traumatic),less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,Hip or femur fracture,less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
19T190,CALDWELL MEMORIAL HOSPITAL,P.O. BOX 899,,COLUMBIA,LA,71418,Caldwell,(318) 649-6111,06,All other conditions,45,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Stroke,343,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Nervous system disorder (excluding stroke),143,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Brain disease or condition (non-traumatic),76,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Brain injury (traumatic),55,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Spinal cord disease or condition (non-traumatic),41,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Spinal cord injury (traumatic),15,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,Hip or femur fracture,182,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,"Hip or knee replacement, amputation or other bone or joint condition",322,
203025,"HEALTHSOUTH/MAINE MEDICAL CENTER, LLC","335 BRIGHTON AVENUE, UNIT 201",,PORTLAND,ME,04102,Cumberland,(207) 775-4000,01,All other conditions,279,
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Stroke,22,
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Nervous system disorder (excluding stroke),less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Brain disease or condition (non-traumatic),less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Brain injury (traumatic),less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Spinal cord disease or condition (non-traumatic),Not Available,2
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Spinal cord injury (traumatic),less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,Hip or femur fracture,less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,"Hip or knee replacement, amputation or other bone or joint condition",less than 11,1
20T018,AROOSTOOK MEDICAL CENTER IRF,PO BOX 151,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,Aroostook,(207) 768-4083,01,All other conditions,11,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Stroke,47,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Nervous system disorder (excluding stroke),19,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Brain disease or condition (non-traumatic),Not Available,2
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Brain injury (traumatic),less than 11,1
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Spinal cord disease or condition (non-traumatic),13,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Spinal cord injury (traumatic),less than 11,1
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,Hip or femur fracture,16,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,"Hip or knee replacement, amputation or other bone or joint condition",46,
20T024,CENTRAL MAINE REHABILITATION CENTER,300 MAIN STREET,,LEWISTON,ME,04240,Androscoggin,(207) 795-2587,01,All other conditions,50,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Stroke,126,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Nervous system disorder (excluding stroke),15,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Brain disease or condition (non-traumatic),20,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Brain injury (traumatic),26,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Spinal cord disease or condition (non-traumatic),20,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Spinal cord injury (traumatic),less than 11,1
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,Hip or femur fracture,27,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,"Hip or knee replacement, amputation or other bone or joint condition",74,
20T033,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,,BANGOR,ME,04401,Penobscot,(207) 973-4391,01,All other conditions,83,
20T039,THE PHYSICAL REHAB UNIT,35 MEDICAL CENTER PARKWAY,TERRACE LEVEL,AUGUSTA,ME,04330,Kennebec,(207) 248-0042,01,Stroke,135,
