County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Chatham,2024,NHWhite,Male,Population Age 70-74,2127,Projection,2024,37037
Tyrrell,2023,NHWhite,Female,Population Age 75-79,70,Estimate,2023,37177
Tyrrell,2023,NHOther,Female,Population Age 75-79,32,Estimate,2023,37177
Currituck,2023,NHWhite,Male,Population Age 65-69,933,Estimate,2023,37053
Union,2025,NHWhite,Female,Population Age 70-74,4051,Projection,2024,37179
Carteret,2025,Hispanic,Male,Population Age 65-69,59,Projection,2024,37031
Pamlico,2023,Hispanic,Male,Population Age 75-79,1,Estimate,2023,37137
Pamlico,2024,NHWhite,Female,Population Age 75-79,351,Projection,2024,37137
Pamlico,2024,Hispanic,Male,Population Age 65-69,4,Projection,2024,37137
Franklin,2023,NHOther,Female,Population Age 65-69,765,Estimate,2023,37069
Greene,2023,Hispanic,Male,Population Age 65-69,24,Estimate,2023,37079
Montgomery,2023,NHOther,Female,Population Age 65-69,196,Estimate,2023,37123
Wake,2024,Hispanic,Female,Population Age 75-79,745,Projection,2024,37183
Alleghany,2025,NHOther,Male,Population Age 70-74,18,Projection,2024,37005
Moore,2025,NHWhite,Male,Population Age 65-69,2888,Projection,2024,37125
Warren,2025,NHOther,Female,Population Age 75-79,305,Projection,2024,37185
Orange,2023,Hispanic,Male,Population Age 65-69,163,Estimate,2023,37135
Dare,2023,NHOther,Female,Population Age 75-79,28,Estimate,2023,37055
Wake,2023,Hispanic,Female,Population Age 70-74,995,Estimate,2023,37183
Wake,2023,Hispanic,Female,Population Age 75-79,692,Estimate,2023,37183
Wake,2023,NHOther,Female,Population Age 70-74,6375,Estimate,2023,37183
Wake,2025,Hispanic,Female,Population Age 75-79,803,Projection,2024,37183
Guilford,2024,Hispanic,Male,Population Age 75-79,189,Projection,2024,37081
Warren,2025,NHOther,Female,Population Age 65-69,375,Projection,2024,37185
Gaston,2025,Hispanic,Male,Population Age 65-69,262,Projection,2024,37071
Guilford,2024,NHWhite,Female,Population Age 65-69,9581,Projection,2024,37081
Guilford,2024,NHWhite,Male,Population Age 65-69,8292,Projection,2024,37081
Swain,2023,NHOther,Female,Population Age 75-79,73,Estimate,2023,37173
Swain,2024,Hispanic,Male,Population Age 65-69,5,Projection,2024,37173
Avery,2023,NHOther,Female,Population Age 75-79,10,Estimate,2023,37011
Anson,2025,NHWhite,Male,Population Age 70-74,299,Projection,2024,37007
Edgecombe,2024,Hispanic,Female,Population Age 65-69,19,Projection,2024,37065
Randolph,2025,NHWhite,Male,Population Age 70-74,2865,Projection,2024,37151
Wilkes,2025,NHWhite,Male,Population Age 75-79,1299,Projection,2024,37193
Richmond,2023,Hispanic,Female,Population Age 70-74,16,Estimate,2023,37153
Graham,2023,Hispanic,Female,Population Age 65-69,4,Estimate,2023,37075
Wilson,2023,Hispanic,Female,Population Age 65-69,76,Estimate,2023,37195
Swain,2023,NHOther,Male,Population Age 65-69,84,Estimate,2023,37173
Forsyth,2023,Hispanic,Female,Population Age 65-69,612,Estimate,2023,37067
Ashe,2024,NHOther,Female,Population Age 75-79,16,Projection,2024,37009
Ashe,2025,NHOther,Male,Population Age 65-69,22,Projection,2024,37009
Beaufort,2025,Hispanic,Male,Population Age 75-79,12,Projection,2024,37013
Dare,2024,NHOther,Female,Population Age 70-74,66,Projection,2024,37055
Sampson,2024,NHWhite,Male,Population Age 65-69,1013,Projection,2024,37163
Anson,2023,NHOther,Male,Population Age 70-74,260,Estimate,2023,37007
Yadkin,2025,NHWhite,Male,Population Age 70-74,881,Projection,2024,37197
Forsyth,2024,Hispanic,Male,Population Age 75-79,194,Projection,2024,37067
Forsyth,2025,NHWhite,Female,Population Age 65-69,8330,Projection,2024,37067
Robeson,2024,NHWhite,Female,Population Age 65-69,1026,Projection,2024,37155
Dare,2025,NHWhite,Female,Population Age 75-79,1112,Projection,2024,37055
Rockingham,2024,NHWhite,Female,Population Age 70-74,2149,Projection,2024,37157
Warren,2023,NHOther,Male,Population Age 65-69,452,Estimate,2023,37185
Warren,2024,Hispanic,Female,Population Age 70-74,7,Projection,2024,37185
Warren,2024,Hispanic,Male,Population Age 65-69,9,Projection,2024,37185
Wilson,2025,NHWhite,Female,Population Age 65-69,1394,Projection,2024,37195
Tyrrell,2023,Hispanic,Male,Population Age 65-69,3,Estimate,2023,37177
Wake,2023,NHWhite,Female,Population Age 65-69,19551,Estimate,2023,37183
Wake,2024,NHOther,Female,Population Age 75-79,4647,Projection,2024,37183
New Hanover,2024,Hispanic,Female,Population Age 75-79,110,Projection,2024,37129
Union,2024,NHOther,Female,Population Age 70-74,907,Projection,2024,37179
Union,2025,NHWhite,Male,Population Age 75-79,2765,Projection,2024,37179
Cabarrus,2025,NHWhite,Female,Population Age 70-74,3773,Projection,2024,37025
Burke,2024,NHWhite,Female,Population Age 65-69,2894,Projection,2024,37023
Burke,2024,NHOther,Female,Population Age 75-79,169,Projection,2024,37023
Alamance,2025,Hispanic,Female,Population Age 70-74,175,Projection,2024,37001
Caldwell,2023,NHWhite,Male,Population Age 70-74,1974,Estimate,2023,37027
Caldwell,2024,Hispanic,Male,Population Age 75-79,9,Projection,2024,37027
Hoke,2025,NHWhite,Male,Population Age 65-69,435,Projection,2024,37093
Rockingham,2024,Hispanic,Male,Population Age 65-69,92,Projection,2024,37157
Harnett,2025,Hispanic,Male,Population Age 65-69,262,Projection,2024,37085
Camden,2023,NHOther,Female,Population Age 75-79,50,Estimate,2023,37029
Johnston,2023,NHOther,Male,Population Age 70-74,813,Estimate,2023,37101
Carteret,2024,NHWhite,Female,Population Age 65-69,3262,Projection,2024,37031
Surry,2025,NHWhite,Male,Population Age 65-69,1910,Projection,2024,37171
Surry,2025,NHWhite,Male,Population Age 75-79,1392,Projection,2024,37171
Watauga,2024,NHWhite,Female,Population Age 65-69,1574,Projection,2024,37189
Harnett,2024,NHOther,Male,Population Age 70-74,597,Projection,2024,37085
Davie,2023,NHWhite,Male,Population Age 75-79,836,Estimate,2023,37059
Davie,2024,Hispanic,Male,Population Age 70-74,29,Projection,2024,37059
Davie,2025,NHOther,Male,Population Age 65-69,125,Projection,2024,37059
Camden,2023,NHOther,Female,Population Age 70-74,63,Estimate,2023,37029
Camden,2024,Hispanic,Male,Population Age 65-69,7,Projection,2024,37029
Camden,2025,Hispanic,Male,Population Age 70-74,3,Projection,2024,37029
Granville,2023,NHOther,Male,Population Age 75-79,377,Estimate,2023,37077
Granville,2024,NHWhite,Male,Population Age 75-79,795,Projection,2024,37077
Wayne,2024,NHWhite,Female,Population Age 75-79,1225,Projection,2024,37191
Hoke,2024,Hispanic,Male,Population Age 65-69,93,Projection,2024,37093
Union,2024,Hispanic,Female,Population Age 65-69,390,Projection,2024,37179
Union,2024,Hispanic,Male,Population Age 70-74,252,Projection,2024,37179
Union,2025,NHWhite,Male,Population Age 70-74,3506,Projection,2024,37179
Mitchell,2023,Hispanic,Female,Population Age 65-69,8,Estimate,2023,37121
Mitchell,2024,NHOther,Female,Population Age 70-74,23,Projection,2024,37121
Mitchell,2025,NHWhite,Female,Population Age 70-74,551,Projection,2024,37121
Northampton,2025,Hispanic,Male,Population Age 70-74,5,Projection,2024,37131
Northampton,2025,NHOther,Male,Population Age 65-69,316,Projection,2024,37131
Northampton,2025,NHOther,Male,Population Age 75-79,182,Projection,2024,37131
Vance,2025,Hispanic,Female,Population Age 70-74,23,Projection,2024,37181
Alexander,2024,NHOther,Male,Population Age 70-74,42,Projection,2024,37003
Halifax,2024,NHWhite,Female,Population Age 75-79,584,Projection,2024,37083
Catawba,2023,NHWhite,Male,Population Age 70-74,3157,Estimate,2023,37035
Catawba,2025,Hispanic,Female,Population Age 75-79,82,Projection,2024,37035
Graham,2025,NHWhite,Female,Population Age 65-69,281,Projection,2024,37075
Graham,2025,NHOther,Male,Population Age 70-74,9,Projection,2024,37075
Granville,2025,NHWhite,Male,Population Age 70-74,1063,Projection,2024,37077
Davidson,2025,NHOther,Male,Population Age 75-79,349,Projection,2024,37057
Wilson,2023,Hispanic,Female,Population Age 70-74,52,Estimate,2023,37195
Wilson,2024,Hispanic,Female,Population Age 75-79,28,Projection,2024,37195
Hyde,2023,NHWhite,Male,Population Age 70-74,113,Estimate,2023,37095
Franklin,2025,Hispanic,Male,Population Age 70-74,59,Projection,2024,37069
Clay,2025,NHOther,Female,Population Age 75-79,13,Projection,2024,37043
Polk,2025,NHWhite,Female,Population Age 75-79,752,Projection,2024,37149
Swain,2023,Hispanic,Female,Population Age 75-79,1,Estimate,2023,37173
Cleveland,2024,NHWhite,Male,Population Age 70-74,1819,Projection,2024,37045
Wilkes,2023,Hispanic,Male,Population Age 70-74,27,Estimate,2023,37193
Wilkes,2024,NHWhite,Female,Population Age 70-74,2012,Projection,2024,37193
Wilkes,2025,NHWhite,Female,Population Age 65-69,2161,Projection,2024,37193
Swain,2023,NHWhite,Female,Population Age 65-69,362,Estimate,2023,37173
Swain,2025,NHWhite,Male,Population Age 65-69,285,Projection,2024,37173
Swain,2025,NHOther,Male,Population Age 65-69,89,Projection,2024,37173
Scotland,2023,NHOther,Female,Population Age 75-79,335,Estimate,2023,37165
Stanly,2024,NHOther,Female,Population Age 65-69,347,Projection,2024,37167
Duplin,2024,Hispanic,Female,Population Age 70-74,66,Projection,2024,37061
Cherokee,2023,Hispanic,Female,Population Age 65-69,36,Estimate,2023,37039
Cherokee,2024,Hispanic,Male,Population Age 70-74,17,Projection,2024,37039
Surry,2023,NHOther,Female,Population Age 65-69,239,Estimate,2023,37171
Greene,2024,NHOther,Male,Population Age 75-79,98,Projection,2024,37079
Surry,2024,NHOther,Female,Population Age 65-69,244,Projection,2024,37171
Gaston,2025,Hispanic,Female,Population Age 75-79,169,Projection,2024,37071
Harnett,2025,NHWhite,Female,Population Age 65-69,2379,Projection,2024,37085
Burke,2024,NHOther,Male,Population Age 75-79,163,Projection,2024,37023
Avery,2025,Hispanic,Female,Population Age 70-74,5,Projection,2024,37011
Yancey,2025,Hispanic,Female,Population Age 65-69,12,Projection,2024,37199
Lee,2023,Hispanic,Female,Population Age 70-74,101,Estimate,2023,37105
Tyrrell,2023,Hispanic,Female,Population Age 75-79,3,Estimate,2023,37177
Tyrrell,2023,NHOther,Male,Population Age 70-74,38,Estimate,2023,37177
Iredell,2023,NHOther,Male,Population Age 70-74,535,Estimate,2023,37097
Dare,2023,Hispanic,Female,Population Age 65-69,14,Estimate,2023,37055
Halifax,2023,NHOther,Female,Population Age 65-69,1079,Estimate,2023,37083
Halifax,2023,NHOther,Male,Population Age 65-69,800,Estimate,2023,37083
Halifax,2024,NHWhite,Male,Population Age 65-69,644,Projection,2024,37083
Halifax,2024,NHOther,Female,Population Age 70-74,942,Projection,2024,37083
Alexander,2023,Hispanic,Female,Population Age 75-79,14,Estimate,2023,37003
Lincoln,2025,NHOther,Male,Population Age 65-69,236,Projection,2024,37109
Lincoln,2025,NHOther,Male,Population Age 75-79,169,Projection,2024,37109
Caswell,2023,NHOther,Female,Population Age 75-79,194,Estimate,2023,37033
Iredell,2023,NHWhite,Male,Population Age 70-74,3649,Estimate,2023,37097
Iredell,2025,Hispanic,Male,Population Age 65-69,270,Projection,2024,37097
Halifax,2025,NHWhite,Male,Population Age 70-74,609,Projection,2024,37083
Caswell,2024,NHWhite,Female,Population Age 75-79,372,Projection,2024,37033
Caswell,2024,Hispanic,Male,Population Age 75-79,6,Projection,2024,37033
Halifax,2025,NHOther,Female,Population Age 70-74,961,Projection,2024,37083
Caswell,2025,NHOther,Female,Population Age 65-69,279,Projection,2024,37033
Randolph,2025,NHOther,Male,Population Age 65-69,457,Projection,2024,37151
Jackson,2023,NHOther,Male,Population Age 70-74,115,Estimate,2023,37099
Catawba,2024,Hispanic,Female,Population Age 65-69,305,Projection,2024,37035
Vance,2023,NHOther,Male,Population Age 70-74,489,Estimate,2023,37181
Richmond,2023,NHWhite,Male,Population Age 70-74,627,Estimate,2023,37153
Edgecombe,2024,NHWhite,Male,Population Age 70-74,513,Projection,2024,37065
Edgecombe,2024,Hispanic,Female,Population Age 75-79,12,Projection,2024,37065
Pamlico,2025,NHWhite,Female,Population Age 65-69,462,Projection,2024,37137
Rockingham,2024,Hispanic,Male,Population Age 75-79,28,Projection,2024,37157
Rockingham,2024,NHOther,Male,Population Age 75-79,311,Projection,2024,37157
Swain,2024,NHOther,Female,Population Age 75-79,78,Projection,2024,37173
Hyde,2025,NHWhite,Female,Population Age 75-79,105,Projection,2024,37095
Yadkin,2023,NHOther,Male,Population Age 75-79,22,Estimate,2023,37197
Yadkin,2024,NHOther,Male,Population Age 65-69,83,Projection,2024,37197
Yadkin,2024,NHOther,Male,Population Age 75-79,28,Projection,2024,37197
Stanly,2024,Hispanic,Female,Population Age 65-69,25,Projection,2024,37167
Transylvania,2023,NHOther,Female,Population Age 75-79,81,Estimate,2023,37175
Brunswick,2024,NHOther,Female,Population Age 75-79,497,Projection,2024,37019
Swain,2023,Hispanic,Male,Population Age 75-79,1,Estimate,2023,37173
Yancey,2025,Hispanic,Female,Population Age 70-74,12,Projection,2024,37199
Beaufort,2024,NHOther,Male,Population Age 65-69,386,Projection,2024,37013
Harnett,2023,NHOther,Male,Population Age 70-74,564,Estimate,2023,37085
Harnett,2024,Hispanic,Female,Population Age 65-69,195,Projection,2024,37085
Wilson,2024,NHOther,Male,Population Age 65-69,923,Projection,2024,37195
Harnett,2024,NHWhite,Female,Population Age 70-74,2010,Projection,2024,37085
Yadkin,2024,NHWhite,Male,Population Age 65-69,1060,Projection,2024,37197
Watauga,2024,Hispanic,Male,Population Age 70-74,32,Projection,2024,37189
Union,2024,Hispanic,Female,Population Age 75-79,210,Projection,2024,37179
Union,2025,NHWhite,Female,Population Age 65-69,4930,Projection,2024,37179
Union,2025,Hispanic,Female,Population Age 65-69,425,Projection,2024,37179
Wilkes,2024,NHWhite,Female,Population Age 65-69,2162,Projection,2024,37193
Durham,2024,NHWhite,Female,Population Age 65-69,4924,Projection,2024,37063
Yancey,2023,NHOther,Female,Population Age 65-69,35,Estimate,2023,37199
Buncombe,2025,NHOther,Male,Population Age 65-69,897,Projection,2024,37021
Robeson,2024,Hispanic,Female,Population Age 75-79,30,Projection,2024,37155
Washington,2023,Hispanic,Male,Population Age 70-74,3,Estimate,2023,37187
Burke,2023,Hispanic,Female,Population Age 70-74,29,Estimate,2023,37023
Rockingham,2025,NHWhite,Male,Population Age 75-79,1510,Projection,2024,37157
Burke,2024,NHOther,Male,Population Age 70-74,230,Projection,2024,37023
Catawba,2024,Hispanic,Male,Population Age 75-79,82,Projection,2024,37035
Graham,2023,NHOther,Female,Population Age 65-69,20,Estimate,2023,37075
Graham,2025,Hispanic,Male,Population Age 75-79,1,Projection,2024,37075
Columbus,2023,NHWhite,Male,Population Age 70-74,750,Estimate,2023,37047
Craven,2024,NHWhite,Female,Population Age 75-79,2251,Projection,2024,37049
Washington,2024,Hispanic,Female,Population Age 75-79,1,Projection,2024,37187
Washington,2024,NHOther,Male,Population Age 75-79,119,Projection,2024,37187
Stokes,2023,NHOther,Male,Population Age 75-79,68,Estimate,2023,37169
Stokes,2024,Hispanic,Male,Population Age 65-69,20,Projection,2024,37169
Caldwell,2024,NHOther,Female,Population Age 70-74,227,Projection,2024,37027
Transylvania,2025,NHWhite,Male,Population Age 65-69,1154,Projection,2024,37175
Wayne,2024,NHWhite,Female,Population Age 65-69,1877,Projection,2024,37191
Stokes,2023,NHOther,Female,Population Age 65-69,136,Estimate,2023,37169
Lee,2024,NHWhite,Female,Population Age 65-69,1518,Projection,2024,37105
Randolph,2024,Hispanic,Male,Population Age 70-74,107,Projection,2024,37151
Randolph,2025,Hispanic,Female,Population Age 75-79,55,Projection,2024,37151
Gaston,2024,NHOther,Female,Population Age 75-79,779,Projection,2024,37071
Watauga,2023,NHOther,Female,Population Age 70-74,76,Estimate,2023,37189
Watauga,2025,NHWhite,Male,Population Age 70-74,1198,Projection,2024,37189
Richmond,2023,NHWhite,Female,Population Age 70-74,767,Estimate,2023,37153
Richmond,2025,NHOther,Female,Population Age 75-79,285,Projection,2024,37153
Bladen,2024,NHWhite,Female,Population Age 75-79,484,Projection,2024,37017
Stokes,2023,Hispanic,Male,Population Age 65-69,19,Estimate,2023,37169
Burke,2025,NHWhite,Female,Population Age 65-69,2971,Projection,2024,37023
Wilkes,2023,NHOther,Female,Population Age 65-69,182,Estimate,2023,37193
Greene,2024,Hispanic,Female,Population Age 65-69,22,Projection,2024,37079
Greene,2025,NHOther,Female,Population Age 70-74,250,Projection,2024,37079
Martin,2025,NHWhite,Female,Population Age 65-69,450,Projection,2024,37117
Martin,2025,NHOther,Male,Population Age 75-79,211,Projection,2024,37117
Union,2024,Hispanic,Male,Population Age 75-79,150,Projection,2024,37179
Washington,2023,NHOther,Male,Population Age 70-74,183,Estimate,2023,37187
Surry,2024,NHWhite,Female,Population Age 70-74,2035,Projection,2024,37171
Surry,2025,NHOther,Female,Population Age 75-79,116,Projection,2024,37171
Clay,2023,Hispanic,Male,Population Age 70-74,7,Estimate,2023,37043
Vance,2024,Hispanic,Female,Population Age 75-79,10,Projection,2024,37181
Alleghany,2024,NHOther,Male,Population Age 75-79,17,Projection,2024,37005
Alleghany,2025,NHOther,Female,Population Age 70-74,8,Projection,2024,37005
Wake,2023,NHWhite,Female,Population Age 75-79,12316,Estimate,2023,37183
Moore,2024,NHOther,Male,Population Age 70-74,355,Projection,2024,37125
Transylvania,2024,NHWhite,Male,Population Age 65-69,1184,Projection,2024,37175
Transylvania,2024,NHOther,Male,Population Age 65-69,83,Projection,2024,37175
Transylvania,2025,NHWhite,Male,Population Age 75-79,954,Projection,2024,37175
Wake,2025,NHWhite,Female,Population Age 65-69,20722,Projection,2024,37183
Vance,2023,Hispanic,Male,Population Age 65-69,22,Estimate,2023,37181
Vance,2023,NHOther,Male,Population Age 75-79,308,Estimate,2023,37181
Vance,2025,NHWhite,Male,Population Age 75-79,455,Projection,2024,37181
Pasquotank,2024,Hispanic,Male,Population Age 75-79,4,Projection,2024,37139
Pitt,2023,Hispanic,Male,Population Age 75-79,34,Estimate,2023,37147
Pitt,2025,NHOther,Female,Population Age 65-69,2257,Projection,2024,37147
McDowell,2025,NHWhite,Female,Population Age 70-74,1339,Projection,2024,37111
Macon,2023,Hispanic,Male,Population Age 75-79,27,Estimate,2023,37113
Cumberland,2024,NHWhite,Male,Population Age 70-74,2373,Projection,2024,37051
Polk,2024,Hispanic,Male,Population Age 75-79,10,Projection,2024,37149
Polk,2025,NHWhite,Male,Population Age 65-69,720,Projection,2024,37149
New Hanover,2023,NHOther,Male,Population Age 70-74,904,Estimate,2023,37129
Cleveland,2024,NHOther,Male,Population Age 70-74,527,Projection,2024,37045
Rowan,2023,NHOther,Male,Population Age 70-74,655,Estimate,2023,37159
Nash,2025,NHOther,Male,Population Age 75-79,527,Projection,2024,37127
Greene,2025,Hispanic,Female,Population Age 75-79,9,Projection,2024,37079
Forsyth,2025,NHOther,Male,Population Age 70-74,2142,Projection,2024,37067
Cherokee,2024,NHWhite,Male,Population Age 65-69,1277,Projection,2024,37039
Cherokee,2025,NHWhite,Female,Population Age 70-74,1349,Projection,2024,37039
Buncombe,2023,Hispanic,Female,Population Age 75-79,126,Estimate,2023,37021
New Hanover,2024,NHOther,Male,Population Age 70-74,953,Projection,2024,37129
Caldwell,2025,NHOther,Male,Population Age 65-69,215,Projection,2024,37027
Davie,2025,NHOther,Female,Population Age 75-79,112,Projection,2024,37059
Avery,2023,NHOther,Male,Population Age 70-74,19,Estimate,2023,37011
Catawba,2024,Hispanic,Male,Population Age 70-74,137,Projection,2024,37035
Rutherford,2025,NHOther,Male,Population Age 75-79,114,Projection,2024,37161
Madison,2023,NHOther,Female,Population Age 75-79,20,Estimate,2023,37115
Beaufort,2025,NHWhite,Female,Population Age 65-69,1306,Projection,2024,37013
Montgomery,2023,Hispanic,Male,Population Age 75-79,22,Estimate,2023,37123
Granville,2024,NHOther,Male,Population Age 65-69,644,Projection,2024,37077
Rutherford,2023,NHWhite,Female,Population Age 70-74,1857,Estimate,2023,37161
Rutherford,2023,NHOther,Female,Population Age 70-74,287,Estimate,2023,37161
Rutherford,2024,Hispanic,Male,Population Age 70-74,24,Projection,2024,37161
Rutherford,2025,NHWhite,Male,Population Age 75-79,1322,Projection,2024,37161
Brunswick,2024,NHWhite,Female,Population Age 70-74,9655,Projection,2024,37019
Graham,2025,Hispanic,Male,Population Age 70-74,2,Projection,2024,37075
Mecklenburg,2023,NHOther,Female,Population Age 65-69,10854,Estimate,2023,37119
Sampson,2023,NHWhite,Female,Population Age 70-74,915,Estimate,2023,37163
Nash,2023,NHWhite,Female,Population Age 70-74,1706,Estimate,2023,37127
Nash,2024,NHWhite,Male,Population Age 65-69,1700,Projection,2024,37127
Cabarrus,2025,Hispanic,Female,Population Age 75-79,160,Projection,2024,37025
Granville,2025,NHOther,Female,Population Age 75-79,428,Projection,2024,37077
Alexander,2024,NHWhite,Female,Population Age 75-79,831,Projection,2024,37003
Orange,2023,NHOther,Male,Population Age 70-74,555,Estimate,2023,37135
Orange,2024,NHWhite,Male,Population Age 75-79,2002,Projection,2024,37135
Camden,2024,NHOther,Male,Population Age 75-79,46,Projection,2024,37029
Camden,2025,NHWhite,Female,Population Age 65-69,282,Projection,2024,37029
Caldwell,2023,Hispanic,Female,Population Age 65-69,38,Estimate,2023,37027
Durham,2023,Hispanic,Female,Population Age 70-74,318,Estimate,2023,37063
Chatham,2024,NHWhite,Male,Population Age 75-79,1742,Projection,2024,37037
Pender,2025,Hispanic,Male,Population Age 75-79,21,Projection,2024,37141
Camden,2024,Hispanic,Male,Population Age 70-74,2,Projection,2024,37029
Camden,2024,NHOther,Male,Population Age 65-69,84,Projection,2024,37029
Cabarrus,2024,Hispanic,Male,Population Age 70-74,159,Projection,2024,37025
Cabarrus,2025,NHOther,Male,Population Age 75-79,494,Projection,2024,37025
Carteret,2023,NHWhite,Female,Population Age 65-69,3186,Estimate,2023,37031
Carteret,2023,NHWhite,Female,Population Age 75-79,1818,Estimate,2023,37031
Henderson,2023,Hispanic,Female,Population Age 70-74,189,Estimate,2023,37089
Henderson,2024,NHWhite,Male,Population Age 75-79,2897,Projection,2024,37089
Henderson,2025,Hispanic,Male,Population Age 75-79,116,Projection,2024,37089
Forsyth,2023,NHOther,Male,Population Age 65-69,2566,Estimate,2023,37067
Forsyth,2024,Hispanic,Female,Population Age 75-79,244,Projection,2024,37067
Catawba,2025,Hispanic,Male,Population Age 75-79,88,Projection,2024,37035
Brunswick,2025,Hispanic,Female,Population Age 75-79,78,Projection,2024,37019
Henderson,2025,NHWhite,Male,Population Age 75-79,3027,Projection,2024,37089
Henderson,2025,NHOther,Female,Population Age 75-79,190,Projection,2024,37089
Washington,2025,NHWhite,Female,Population Age 65-69,207,Projection,2024,37187
Bertie,2025,NHWhite,Female,Population Age 70-74,218,Projection,2024,37015
Bertie,2025,NHOther,Male,Population Age 65-69,399,Projection,2024,37015
Chatham,2023,NHOther,Female,Population Age 70-74,556,Estimate,2023,37037
Chatham,2025,NHOther,Female,Population Age 75-79,426,Projection,2024,37037
Bladen,2023,Hispanic,Male,Population Age 70-74,10,Estimate,2023,37017
Cherokee,2025,NHOther,Female,Population Age 65-69,26,Projection,2024,37039
Bertie,2024,Hispanic,Male,Population Age 75-79,1,Projection,2024,37015
Alleghany,2025,NHWhite,Male,Population Age 75-79,315,Projection,2024,37005
Bladen,2025,NHOther,Female,Population Age 75-79,293,Projection,2024,37017
Chowan,2023,Hispanic,Male,Population Age 65-69,10,Estimate,2023,37041
Rockingham,2023,NHWhite,Female,Population Age 70-74,2098,Estimate,2023,37157
Rockingham,2024,NHWhite,Male,Population Age 70-74,1962,Projection,2024,37157
Perquimans,2025,NHWhite,Male,Population Age 75-79,331,Projection,2024,37143
Brunswick,2024,NHOther,Male,Population Age 75-79,426,Projection,2024,37019
Hertford,2025,NHWhite,Female,Population Age 65-69,220,Projection,2024,37091
Hertford,2025,NHWhite,Male,Population Age 70-74,206,Projection,2024,37091
Hertford,2025,Hispanic,Female,Population Age 75-79,10,Projection,2024,37091
Lenoir,2023,NHWhite,Male,Population Age 75-79,562,Estimate,2023,37107
Gaston,2023,NHOther,Female,Population Age 75-79,736,Estimate,2023,37071
Lincoln,2025,Hispanic,Male,Population Age 70-74,65,Projection,2024,37109
Gaston,2024,NHOther,Female,Population Age 65-69,1531,Projection,2024,37071
Northampton,2025,Hispanic,Female,Population Age 65-69,4,Projection,2024,37131
Mecklenburg,2023,NHOther,Male,Population Age 75-79,3380,Estimate,2023,37119
Mecklenburg,2024,NHWhite,Female,Population Age 65-69,14500,Projection,2024,37119
Mecklenburg,2025,NHWhite,Female,Population Age 75-79,10139,Projection,2024,37119
Tyrrell,2023,NHOther,Female,Population Age 65-69,74,Estimate,2023,37177
Tyrrell,2024,NHOther,Male,Population Age 70-74,38,Projection,2024,37177
Pamlico,2024,NHOther,Female,Population Age 75-79,96,Projection,2024,37137
Vance,2023,NHOther,Female,Population Age 65-69,770,Estimate,2023,37181
Ashe,2023,Hispanic,Male,Population Age 70-74,18,Estimate,2023,37009
Cabarrus,2023,NHWhite,Male,Population Age 75-79,2416,Estimate,2023,37025
Cabarrus,2025,NHOther,Male,Population Age 65-69,1072,Projection,2024,37025
McDowell,2024,NHWhite,Male,Population Age 75-79,858,Projection,2024,37111
Gates,2025,NHWhite,Female,Population Age 75-79,173,Projection,2024,37073
Surry,2023,NHWhite,Male,Population Age 75-79,1276,Estimate,2023,37171
Macon,2024,Hispanic,Female,Population Age 65-69,60,Projection,2024,37113
Onslow,2024,NHWhite,Female,Population Age 65-69,2723,Projection,2024,37133
Macon,2024,NHOther,Male,Population Age 65-69,42,Projection,2024,37113
Madison,2025,NHOther,Female,Population Age 75-79,22,Projection,2024,37115
Edgecombe,2023,NHWhite,Female,Population Age 65-69,712,Estimate,2023,37065
Edgecombe,2025,NHWhite,Male,Population Age 75-79,419,Projection,2024,37065
Warren,2023,NHWhite,Female,Population Age 70-74,287,Estimate,2023,37185
Clay,2024,NHWhite,Male,Population Age 75-79,387,Projection,2024,37043
Warren,2024,NHOther,Female,Population Age 75-79,304,Projection,2024,37185
Nash,2024,NHWhite,Female,Population Age 65-69,1816,Projection,2024,37127
Caldwell,2024,NHOther,Male,Population Age 70-74,181,Projection,2024,37027
Caldwell,2024,NHOther,Male,Population Age 75-79,128,Projection,2024,37027
Wayne,2023,Hispanic,Male,Population Age 70-74,90,Estimate,2023,37191
Martin,2024,Hispanic,Female,Population Age 75-79,4,Projection,2024,37117
Martin,2025,NHOther,Male,Population Age 70-74,295,Projection,2024,37117
Scotland,2023,NHOther,Female,Population Age 70-74,535,Estimate,2023,37165
Scotland,2024,NHWhite,Female,Population Age 70-74,441,Projection,2024,37165
Scotland,2024,Hispanic,Female,Population Age 70-74,5,Projection,2024,37165
Scotland,2024,NHOther,Male,Population Age 65-69,447,Projection,2024,37165
Montgomery,2023,NHWhite,Male,Population Age 65-69,744,Estimate,2023,37123
Montgomery,2024,NHWhite,Male,Population Age 70-74,644,Projection,2024,37123
Montgomery,2024,NHOther,Male,Population Age 70-74,111,Projection,2024,37123
Guilford,2023,Hispanic,Female,Population Age 75-79,229,Estimate,2023,37081
Guilford,2024,NHOther,Female,Population Age 75-79,3245,Projection,2024,37081
Guilford,2025,NHOther,Male,Population Age 75-79,2315,Projection,2024,37081
Sampson,2024,Hispanic,Female,Population Age 70-74,82,Projection,2024,37163
Sampson,2024,Hispanic,Male,Population Age 70-74,80,Projection,2024,37163
Edgecombe,2024,Hispanic,Male,Population Age 70-74,13,Projection,2024,37065
Bladen,2024,NHOther,Female,Population Age 70-74,456,Projection,2024,37017
