County;Year;Hispanic/Race;Sex;Age Group;Value;Estimate/Projection;vintage;fips
Camden;2023;NHOther;Female;Population Age 75-79;50.0;Estimate;2023;37029
Johnston;2023;NHOther;Male;Population Age 70-74;813.0;Estimate;2023;37101
Carteret;2024;NHWhite;Female;Population Age 65-69;3262.0;Projection;2024;37031
Surry;2025;NHWhite;Male;Population Age 65-69;1910.0;Projection;2024;37171
Surry;2025;NHWhite;Male;Population Age 75-79;1392.0;Projection;2024;37171
Watauga;2024;NHWhite;Female;Population Age 65-69;1574.0;Projection;2024;37189
Harnett;2024;NHOther;Male;Population Age 70-74;597.0;Projection;2024;37085
Davie;2023;NHWhite;Male;Population Age 75-79;836.0;Estimate;2023;37059
Davie;2024;Hispanic;Male;Population Age 70-74;29.0;Projection;2024;37059
Davie;2025;NHOther;Male;Population Age 65-69;125.0;Projection;2024;37059
Camden;2023;NHOther;Female;Population Age 70-74;63.0;Estimate;2023;37029
Camden;2024;Hispanic;Male;Population Age 65-69;7.0;Projection;2024;37029
Camden;2025;Hispanic;Male;Population Age 70-74;3.0;Projection;2024;37029
Granville;2023;NHOther;Male;Population Age 75-79;377.0;Estimate;2023;37077
Granville;2024;NHWhite;Male;Population Age 75-79;795.0;Projection;2024;37077
Wayne;2024;NHWhite;Female;Population Age 75-79;1225.0;Projection;2024;37191
Hoke;2024;Hispanic;Male;Population Age 65-69;93.0;Projection;2024;37093
Union;2024;Hispanic;Female;Population Age 65-69;390.0;Projection;2024;37179
Union;2024;Hispanic;Male;Population Age 70-74;252.0;Projection;2024;37179
Union;2025;NHWhite;Male;Population Age 70-74;3506.0;Projection;2024;37179
Mitchell;2023;Hispanic;Female;Population Age 65-69;8.0;Estimate;2023;37121
Mitchell;2024;NHOther;Female;Population Age 70-74;23.0;Projection;2024;37121
Mitchell;2025;NHWhite;Female;Population Age 70-74;551.0;Projection;2024;37121
Northampton;2025;Hispanic;Male;Population Age 70-74;5.0;Projection;2024;37131
Northampton;2025;NHOther;Male;Population Age 65-69;316.0;Projection;2024;37131
Northampton;2025;NHOther;Male;Population Age 75-79;182.0;Projection;2024;37131
Vance;2025;Hispanic;Female;Population Age 70-74;23.0;Projection;2024;37181
Alexander;2024;NHOther;Male;Population Age 70-74;42.0;Projection;2024;37003
Halifax;2024;NHWhite;Female;Population Age 75-79;584.0;Projection;2024;37083
Catawba;2023;NHWhite;Male;Population Age 70-74;3157.0;Estimate;2023;37035
Catawba;2025;Hispanic;Female;Population Age 75-79;82.0;Projection;2024;37035
Graham;2025;NHWhite;Female;Population Age 65-69;281.0;Projection;2024;37075
Graham;2025;NHOther;Male;Population Age 70-74;9.0;Projection;2024;37075
Granville;2025;NHWhite;Male;Population Age 70-74;1063.0;Projection;2024;37077
Davidson;2025;NHOther;Male;Population Age 75-79;349.0;Projection;2024;37057
Wilson;2023;Hispanic;Female;Population Age 70-74;52.0;Estimate;2023;37195
Wilson;2024;Hispanic;Female;Population Age 75-79;28.0;Projection;2024;37195
Hyde;2023;NHWhite;Male;Population Age 70-74;113.0;Estimate;2023;37095
Franklin;2025;Hispanic;Male;Population Age 70-74;59.0;Projection;2024;37069
Clay;2025;NHOther;Female;Population Age 75-79;13.0;Projection;2024;37043
Polk;2025;NHWhite;Female;Population Age 75-79;752.0;Projection;2024;37149
Swain;2023;Hispanic;Female;Population Age 75-79;1.0;Estimate;2023;37173
Cleveland;2024;NHWhite;Male;Population Age 70-74;1819.0;Projection;2024;37045
Wilkes;2023;Hispanic;Male;Population Age 70-74;27.0;Estimate;2023;37193
Wilkes;2024;NHWhite;Female;Population Age 70-74;2012.0;Projection;2024;37193
Wilkes;2025;NHWhite;Female;Population Age 65-69;2161.0;Projection;2024;37193
Swain;2023;NHWhite;Female;Population Age 65-69;362.0;Estimate;2023;37173
Swain;2025;NHWhite;Male;Population Age 65-69;285.0;Projection;2024;37173
Swain;2025;NHOther;Male;Population Age 65-69;89.0;Projection;2024;37173
Scotland;2023;NHOther;Female;Population Age 75-79;335.0;Estimate;2023;37165
Stanly;2024;NHOther;Female;Population Age 65-69;347.0;Projection;2024;37167
Duplin;2024;Hispanic;Female;Population Age 70-74;66.0;Projection;2024;37061
Cherokee;2023;Hispanic;Female;Population Age 65-69;36.0;Estimate;2023;37039
Cherokee;2024;Hispanic;Male;Population Age 70-74;17.0;Projection;2024;37039
Surry;2023;NHOther;Female;Population Age 65-69;239.0;Estimate;2023;37171
Greene;2024;NHOther;Male;Population Age 75-79;98.0;Projection;2024;37079
Surry;2024;NHOther;Female;Population Age 65-69;244.0;Projection;2024;37171
Gaston;2025;Hispanic;Female;Population Age 75-79;169.0;Projection;2024;37071
Harnett;2025;NHWhite;Female;Population Age 65-69;2379.0;Projection;2024;37085
Burke;2024;NHOther;Male;Population Age 75-79;163.0;Projection;2024;37023
Avery;2025;Hispanic;Female;Population Age 70-74;5.0;Projection;2024;37011
Yancey;2025;Hispanic;Female;Population Age 65-69;12.0;Projection;2024;37199
Lee;2023;Hispanic;Female;Population Age 70-74;101.0;Estimate;2023;37105
Tyrrell;2023;Hispanic;Female;Population Age 75-79;3.0;Estimate;2023;37177
Tyrrell;2023;NHOther;Male;Population Age 70-74;38.0;Estimate;2023;37177
Iredell;2023;NHOther;Male;Population Age 70-74;535.0;Estimate;2023;37097
Dare;2023;Hispanic;Female;Population Age 65-69;14.0;Estimate;2023;37055
Halifax;2023;NHOther;Female;Population Age 65-69;1079.0;Estimate;2023;37083
Halifax;2023;NHOther;Male;Population Age 65-69;800.0;Estimate;2023;37083
Halifax;2024;NHWhite;Male;Population Age 65-69;644.0;Projection;2024;37083
Halifax;2024;NHOther;Female;Population Age 70-74;942.0;Projection;2024;37083
Alexander;2023;Hispanic;Female;Population Age 75-79;14.0;Estimate;2023;37003
Lincoln;2025;NHOther;Male;Population Age 65-69;236.0;Projection;2024;37109
Lincoln;2025;NHOther;Male;Population Age 75-79;169.0;Projection;2024;37109
Caswell;2023;NHOther;Female;Population Age 75-79;194.0;Estimate;2023;37033
Iredell;2023;NHWhite;Male;Population Age 70-74;3649.0;Estimate;2023;37097
Iredell;2025;Hispanic;Male;Population Age 65-69;270.0;Projection;2024;37097
Halifax;2025;NHWhite;Male;Population Age 70-74;609.0;Projection;2024;37083
Caswell;2024;NHWhite;Female;Population Age 75-79;372.0;Projection;2024;37033
Caswell;2024;Hispanic;Male;Population Age 75-79;6.0;Projection;2024;37033
Halifax;2025;NHOther;Female;Population Age 70-74;961.0;Projection;2024;37083
Caswell;2025;NHOther;Female;Population Age 65-69;279.0;Projection;2024;37033
Randolph;2025;NHOther;Male;Population Age 65-69;457.0;Projection;2024;37151
Jackson;2023;NHOther;Male;Population Age 70-74;115.0;Estimate;2023;37099
Catawba;2024;Hispanic;Female;Population Age 65-69;305.0;Projection;2024;37035
Vance;2023;NHOther;Male;Population Age 70-74;489.0;Estimate;2023;37181
Richmond;2023;NHWhite;Male;Population Age 70-74;627.0;Estimate;2023;37153
Edgecombe;2024;NHWhite;Male;Population Age 70-74;513.0;Projection;2024;37065
Edgecombe;2024;Hispanic;Female;Population Age 75-79;12.0;Projection;2024;37065
Pamlico;2025;NHWhite;Female;Population Age 65-69;462.0;Projection;2024;37137
Rockingham;2024;Hispanic;Male;Population Age 75-79;28.0;Projection;2024;37157
Rockingham;2024;NHOther;Male;Population Age 75-79;311.0;Projection;2024;37157
Swain;2024;NHOther;Female;Population Age 75-79;78.0;Projection;2024;37173
Hyde;2025;NHWhite;Female;Population Age 75-79;105.0;Projection;2024;37095
Yadkin;2023;NHOther;Male;Population Age 75-79;22.0;Estimate;2023;37197
Yadkin;2024;NHOther;Male;Population Age 65-69;83.0;Projection;2024;37197
Yadkin;2024;NHOther;Male;Population Age 75-79;28.0;Projection;2024;37197
Stanly;2024;Hispanic;Female;Population Age 65-69;25.0;Projection;2024;37167
Transylvania;2023;NHOther;Female;Population Age 75-79;81.0;Estimate;2023;37175
Brunswick;2024;NHOther;Female;Population Age 75-79;497.0;Projection;2024;37019
Swain;2023;Hispanic;Male;Population Age 75-79;1.0;Estimate;2023;37173
Yancey;2025;Hispanic;Female;Population Age 70-74;12.0;Projection;2024;37199
Beaufort;2024;NHOther;Male;Population Age 65-69;386.0;Projection;2024;37013
Harnett;2023;NHOther;Male;Population Age 70-74;564.0;Estimate;2023;37085
Harnett;2024;Hispanic;Female;Population Age 65-69;195.0;Projection;2024;37085
Wilson;2024;NHOther;Male;Population Age 65-69;923.0;Projection;2024;37195
Harnett;2024;NHWhite;Female;Population Age 70-74;2010.0;Projection;2024;37085
Yadkin;2024;NHWhite;Male;Population Age 65-69;1060.0;Projection;2024;37197
Watauga;2024;Hispanic;Male;Population Age 70-74;32.0;Projection;2024;37189
Union;2024;Hispanic;Female;Population Age 75-79;210.0;Projection;2024;37179
Union;2025;NHWhite;Female;Population Age 65-69;4930.0;Projection;2024;37179
Union;2025;Hispanic;Female;Population Age 65-69;425.0;Projection;2024;37179
Wilkes;2024;NHWhite;Female;Population Age 65-69;2162.0;Projection;2024;37193
Durham;2024;NHWhite;Female;Population Age 65-69;4924.0;Projection;2024;37063
Yancey;2023;NHOther;Female;Population Age 65-69;35.0;Estimate;2023;37199
Buncombe;2025;NHOther;Male;Population Age 65-69;897.0;Projection;2024;37021
Robeson;2024;Hispanic;Female;Population Age 75-79;30.0;Projection;2024;37155
Washington;2023;Hispanic;Male;Population Age 70-74;3.0;Estimate;2023;37187
Burke;2023;Hispanic;Female;Population Age 70-74;29.0;Estimate;2023;37023
Rockingham;2025;NHWhite;Male;Population Age 75-79;1510.0;Projection;2024;37157
Burke;2024;NHOther;Male;Population Age 70-74;230.0;Projection;2024;37023
Catawba;2024;Hispanic;Male;Population Age 75-79;82.0;Projection;2024;37035
Graham;2023;NHOther;Female;Population Age 65-69;20.0;Estimate;2023;37075
Graham;2025;Hispanic;Male;Population Age 75-79;1.0;Projection;2024;37075
Columbus;2023;NHWhite;Male;Population Age 70-74;750.0;Estimate;2023;37047
Craven;2024;NHWhite;Female;Population Age 75-79;2251.0;Projection;2024;37049
Washington;2024;Hispanic;Female;Population Age 75-79;1.0;Projection;2024;37187
Washington;2024;NHOther;Male;Population Age 75-79;119.0;Projection;2024;37187
Stokes;2023;NHOther;Male;Population Age 75-79;68.0;Estimate;2023;37169
Stokes;2024;Hispanic;Male;Population Age 65-69;20.0;Projection;2024;37169
Caldwell;2024;NHOther;Female;Population Age 70-74;227.0;Projection;2024;37027
Transylvania;2025;NHWhite;Male;Population Age 65-69;1154.0;Projection;2024;37175
Wayne;2024;NHWhite;Female;Population Age 65-69;1877.0;Projection;2024;37191
Stokes;2023;NHOther;Female;Population Age 65-69;136.0;Estimate;2023;37169
Lee;2024;NHWhite;Female;Population Age 65-69;1518.0;Projection;2024;37105
Randolph;2024;Hispanic;Male;Population Age 70-74;107.0;Projection;2024;37151
Randolph;2025;Hispanic;Female;Population Age 75-79;55.0;Projection;2024;37151
Gaston;2024;NHOther;Female;Population Age 75-79;779.0;Projection;2024;37071
Watauga;2023;NHOther;Female;Population Age 70-74;76.0;Estimate;2023;37189
Watauga;2025;NHWhite;Male;Population Age 70-74;1198.0;Projection;2024;37189
Richmond;2023;NHWhite;Female;Population Age 70-74;767.0;Estimate;2023;37153
Richmond;2025;NHOther;Female;Population Age 75-79;285.0;Projection;2024;37153
Bladen;2024;NHWhite;Female;Population Age 75-79;484.0;Projection;2024;37017
Stokes;2023;Hispanic;Male;Population Age 65-69;19.0;Estimate;2023;37169
Burke;2025;NHWhite;Female;Population Age 65-69;2971.0;Projection;2024;37023
Wilkes;2023;NHOther;Female;Population Age 65-69;182.0;Estimate;2023;37193
Greene;2024;Hispanic;Female;Population Age 65-69;22.0;Projection;2024;37079
Greene;2025;NHOther;Female;Population Age 70-74;250.0;Projection;2024;37079
Martin;2025;NHWhite;Female;Population Age 65-69;450.0;Projection;2024;37117
Martin;2025;NHOther;Male;Population Age 75-79;211.0;Projection;2024;37117
Union;2024;Hispanic;Male;Population Age 75-79;150.0;Projection;2024;37179
Washington;2023;NHOther;Male;Population Age 70-74;183.0;Estimate;2023;37187
Surry;2024;NHWhite;Female;Population Age 70-74;2035.0;Projection;2024;37171
Surry;2025;NHOther;Female;Population Age 75-79;116.0;Projection;2024;37171
Clay;2023;Hispanic;Male;Population Age 70-74;7.0;Estimate;2023;37043
Vance;2024;Hispanic;Female;Population Age 75-79;10.0;Projection;2024;37181
Alleghany;2024;NHOther;Male;Population Age 75-79;17.0;Projection;2024;37005
Alleghany;2025;NHOther;Female;Population Age 70-74;8.0;Projection;2024;37005
Wake;2023;NHWhite;Female;Population Age 75-79;12316.0;Estimate;2023;37183
Moore;2024;NHOther;Male;Population Age 70-74;355.0;Projection;2024;37125
Transylvania;2024;NHWhite;Male;Population Age 65-69;1184.0;Projection;2024;37175
Transylvania;2024;NHOther;Male;Population Age 65-69;83.0;Projection;2024;37175
Transylvania;2025;NHWhite;Male;Population Age 75-79;954.0;Projection;2024;37175
Wake;2025;NHWhite;Female;Population Age 65-69;20722.0;Projection;2024;37183
Vance;2023;Hispanic;Male;Population Age 65-69;22.0;Estimate;2023;37181
Vance;2023;NHOther;Male;Population Age 75-79;308.0;Estimate;2023;37181
Vance;2025;NHWhite;Male;Population Age 75-79;455.0;Projection;2024;37181
Pasquotank;2024;Hispanic;Male;Population Age 75-79;4.0;Projection;2024;37139
Pitt;2023;Hispanic;Male;Population Age 75-79;34.0;Estimate;2023;37147
Pitt;2025;NHOther;Female;Population Age 65-69;2257.0;Projection;2024;37147
McDowell;2025;NHWhite;Female;Population Age 70-74;1339.0;Projection;2024;37111
Macon;2023;Hispanic;Male;Population Age 75-79;27.0;Estimate;2023;37113
Cumberland;2024;NHWhite;Male;Population Age 70-74;2373.0;Projection;2024;37051
Polk;2024;Hispanic;Male;Population Age 75-79;10.0;Projection;2024;37149
Polk;2025;NHWhite;Male;Population Age 65-69;720.0;Projection;2024;37149
New Hanover;2023;NHOther;Male;Population Age 70-74;904.0;Estimate;2023;37129
Cleveland;2024;NHOther;Male;Population Age 70-74;527.0;Projection;2024;37045
Rowan;2023;NHOther;Male;Population Age 70-74;655.0;Estimate;2023;37159
Nash;2025;NHOther;Male;Population Age 75-79;527.0;Projection;2024;37127
Greene;2025;Hispanic;Female;Population Age 75-79;9.0;Projection;2024;37079
Forsyth;2025;NHOther;Male;Population Age 70-74;2142.0;Projection;2024;37067
Cherokee;2024;NHWhite;Male;Population Age 65-69;1277.0;Projection;2024;37039
Cherokee;2025;NHWhite;Female;Population Age 70-74;1349.0;Projection;2024;37039
Buncombe;2023;Hispanic;Female;Population Age 75-79;126.0;Estimate;2023;37021
New Hanover;2024;NHOther;Male;Population Age 70-74;953.0;Projection;2024;37129
Caldwell;2025;NHOther;Male;Population Age 65-69;215.0;Projection;2024;37027
Davie;2025;NHOther;Female;Population Age 75-79;112.0;Projection;2024;37059
Avery;2023;NHOther;Male;Population Age 70-74;19.0;Estimate;2023;37011
Catawba;2024;Hispanic;Male;Population Age 70-74;137.0;Projection;2024;37035
Rutherford;2025;NHOther;Male;Population Age 75-79;114.0;Projection;2024;37161
Madison;2023;NHOther;Female;Population Age 75-79;20.0;Estimate;2023;37115
Beaufort;2025;NHWhite;Female;Population Age 65-69;1306.0;Projection;2024;37013
Montgomery;2023;Hispanic;Male;Population Age 75-79;22.0;Estimate;2023;37123
Granville;2024;NHOther;Male;Population Age 65-69;644.0;Projection;2024;37077
Rutherford;2023;NHWhite;Female;Population Age 70-74;1857.0;Estimate;2023;37161
Rutherford;2023;NHOther;Female;Population Age 70-74;287.0;Estimate;2023;37161
Rutherford;2024;Hispanic;Male;Population Age 70-74;24.0;Projection;2024;37161
Rutherford;2025;NHWhite;Male;Population Age 75-79;1322.0;Projection;2024;37161
Brunswick;2024;NHWhite;Female;Population Age 70-74;9655.0;Projection;2024;37019
Graham;2025;Hispanic;Male;Population Age 70-74;2.0;Projection;2024;37075
Mecklenburg;2023;NHOther;Female;Population Age 65-69;10854.0;Estimate;2023;37119
Sampson;2023;NHWhite;Female;Population Age 70-74;915.0;Estimate;2023;37163
Nash;2023;NHWhite;Female;Population Age 70-74;1706.0;Estimate;2023;37127
Nash;2024;NHWhite;Male;Population Age 65-69;1700.0;Projection;2024;37127
Cabarrus;2025;Hispanic;Female;Population Age 75-79;160.0;Projection;2024;37025
Granville;2025;NHOther;Female;Population Age 75-79;428.0;Projection;2024;37077
Alexander;2024;NHWhite;Female;Population Age 75-79;831.0;Projection;2024;37003
Orange;2023;NHOther;Male;Population Age 70-74;555.0;Estimate;2023;37135
Orange;2024;NHWhite;Male;Population Age 75-79;2002.0;Projection;2024;37135
Camden;2024;NHOther;Male;Population Age 75-79;46.0;Projection;2024;37029
Camden;2025;NHWhite;Female;Population Age 65-69;282.0;Projection;2024;37029
Caldwell;2023;Hispanic;Female;Population Age 65-69;38.0;Estimate;2023;37027
Durham;2023;Hispanic;Female;Population Age 70-74;318.0;Estimate;2023;37063
Chatham;2024;NHWhite;Male;Population Age 75-79;1742.0;Projection;2024;37037
Pender;2025;Hispanic;Male;Population Age 75-79;21.0;Projection;2024;37141
Camden;2024;Hispanic;Male;Population Age 70-74;2.0;Projection;2024;37029
Camden;2024;NHOther;Male;Population Age 65-69;84.0;Projection;2024;37029
Cabarrus;2024;Hispanic;Male;Population Age 70-74;159.0;Projection;2024;37025
Cabarrus;2025;NHOther;Male;Population Age 75-79;494.0;Projection;2024;37025
Carteret;2023;NHWhite;Female;Population Age 65-69;3186.0;Estimate;2023;37031
Carteret;2023;NHWhite;Female;Population Age 75-79;1818.0;Estimate;2023;37031
Henderson;2023;Hispanic;Female;Population Age 70-74;189.0;Estimate;2023;37089
Henderson;2024;NHWhite;Male;Population Age 75-79;2897.0;Projection;2024;37089
Henderson;2025;Hispanic;Male;Population Age 75-79;116.0;Projection;2024;37089
Forsyth;2023;NHOther;Male;Population Age 65-69;2566.0;Estimate;2023;37067
Forsyth;2024;Hispanic;Female;Population Age 75-79;244.0;Projection;2024;37067
Catawba;2025;Hispanic;Male;Population Age 75-79;88.0;Projection;2024;37035
Brunswick;2025;Hispanic;Female;Population Age 75-79;78.0;Projection;2024;37019
Henderson;2025;NHWhite;Male;Population Age 75-79;3027.0;Projection;2024;37089
Henderson;2025;NHOther;Female;Population Age 75-79;190.0;Projection;2024;37089
Washington;2025;NHWhite;Female;Population Age 65-69;207.0;Projection;2024;37187
Bertie;2025;NHWhite;Female;Population Age 70-74;218.0;Projection;2024;37015
Bertie;2025;NHOther;Male;Population Age 65-69;399.0;Projection;2024;37015
Chatham;2023;NHOther;Female;Population Age 70-74;556.0;Estimate;2023;37037
Chatham;2025;NHOther;Female;Population Age 75-79;426.0;Projection;2024;37037
Bladen;2023;Hispanic;Male;Population Age 70-74;10.0;Estimate;2023;37017
Cherokee;2025;NHOther;Female;Population Age 65-69;26.0;Projection;2024;37039
Bertie;2024;Hispanic;Male;Population Age 75-79;1.0;Projection;2024;37015
Alleghany;2025;NHWhite;Male;Population Age 75-79;315.0;Projection;2024;37005
Bladen;2025;NHOther;Female;Population Age 75-79;293.0;Projection;2024;37017
Chowan;2023;Hispanic;Male;Population Age 65-69;10.0;Estimate;2023;37041
Rockingham;2023;NHWhite;Female;Population Age 70-74;2098.0;Estimate;2023;37157
Rockingham;2024;NHWhite;Male;Population Age 70-74;1962.0;Projection;2024;37157
Perquimans;2025;NHWhite;Male;Population Age 75-79;331.0;Projection;2024;37143
Brunswick;2024;NHOther;Male;Population Age 75-79;426.0;Projection;2024;37019
Hertford;2025;NHWhite;Female;Population Age 65-69;220.0;Projection;2024;37091
Hertford;2025;NHWhite;Male;Population Age 70-74;206.0;Projection;2024;37091
Hertford;2025;Hispanic;Female;Population Age 75-79;10.0;Projection;2024;37091
Lenoir;2023;NHWhite;Male;Population Age 75-79;562.0;Estimate;2023;37107
Gaston;2023;NHOther;Female;Population Age 75-79;736.0;Estimate;2023;37071
Lincoln;2025;Hispanic;Male;Population Age 70-74;65.0;Projection;2024;37109
Gaston;2024;NHOther;Female;Population Age 65-69;1531.0;Projection;2024;37071
Northampton;2025;Hispanic;Female;Population Age 65-69;4.0;Projection;2024;37131
Mecklenburg;2023;NHOther;Male;Population Age 75-79;3380.0;Estimate;2023;37119
Mecklenburg;2024;NHWhite;Female;Population Age 65-69;14500.0;Projection;2024;37119
Mecklenburg;2025;NHWhite;Female;Population Age 75-79;10139.0;Projection;2024;37119
Tyrrell;2023;NHOther;Female;Population Age 65-69;74.0;Estimate;2023;37177
Tyrrell;2024;NHOther;Male;Population Age 70-74;38.0;Projection;2024;37177
Pamlico;2024;NHOther;Female;Population Age 75-79;96.0;Projection;2024;37137
Vance;2023;NHOther;Female;Population Age 65-69;770.0;Estimate;2023;37181
Ashe;2023;Hispanic;Male;Population Age 70-74;18.0;Estimate;2023;37009
Cabarrus;2023;NHWhite;Male;Population Age 75-79;2416.0;Estimate;2023;37025
Cabarrus;2025;NHOther;Male;Population Age 65-69;1072.0;Projection;2024;37025
McDowell;2024;NHWhite;Male;Population Age 75-79;858.0;Projection;2024;37111
Gates;2025;NHWhite;Female;Population Age 75-79;173.0;Projection;2024;37073
Surry;2023;NHWhite;Male;Population Age 75-79;1276.0;Estimate;2023;37171
Macon;2024;Hispanic;Female;Population Age 65-69;60.0;Projection;2024;37113
Onslow;2024;NHWhite;Female;Population Age 65-69;2723.0;Projection;2024;37133
Macon;2024;NHOther;Male;Population Age 65-69;42.0;Projection;2024;37113
Madison;2025;NHOther;Female;Population Age 75-79;22.0;Projection;2024;37115
Edgecombe;2023;NHWhite;Female;Population Age 65-69;712.0;Estimate;2023;37065
Edgecombe;2025;NHWhite;Male;Population Age 75-79;419.0;Projection;2024;37065
Warren;2023;NHWhite;Female;Population Age 70-74;287.0;Estimate;2023;37185
Clay;2024;NHWhite;Male;Population Age 75-79;387.0;Projection;2024;37043
Warren;2024;NHOther;Female;Population Age 75-79;304.0;Projection;2024;37185
Nash;2024;NHWhite;Female;Population Age 65-69;1816.0;Projection;2024;37127
Caldwell;2024;NHOther;Male;Population Age 70-74;181.0;Projection;2024;37027
Caldwell;2024;NHOther;Male;Population Age 75-79;128.0;Projection;2024;37027
Wayne;2023;Hispanic;Male;Population Age 70-74;90.0;Estimate;2023;37191
Martin;2024;Hispanic;Female;Population Age 75-79;4.0;Projection;2024;37117
Martin;2025;NHOther;Male;Population Age 70-74;295.0;Projection;2024;37117
Scotland;2023;NHOther;Female;Population Age 70-74;535.0;Estimate;2023;37165
Scotland;2024;NHWhite;Female;Population Age 70-74;441.0;Projection;2024;37165
Scotland;2024;Hispanic;Female;Population Age 70-74;5.0;Projection;2024;37165
Scotland;2024;NHOther;Male;Population Age 65-69;447.0;Projection;2024;37165
Montgomery;2023;NHWhite;Male;Population Age 65-69;744.0;Estimate;2023;37123
Montgomery;2024;NHWhite;Male;Population Age 70-74;644.0;Projection;2024;37123
Montgomery;2024;NHOther;Male;Population Age 70-74;111.0;Projection;2024;37123
Guilford;2023;Hispanic;Female;Population Age 75-79;229.0;Estimate;2023;37081
Guilford;2024;NHOther;Female;Population Age 75-79;3245.0;Projection;2024;37081
Guilford;2025;NHOther;Male;Population Age 75-79;2315.0;Projection;2024;37081
Sampson;2024;Hispanic;Female;Population Age 70-74;82.0;Projection;2024;37163
Sampson;2024;Hispanic;Male;Population Age 70-74;80.0;Projection;2024;37163
Edgecombe;2024;Hispanic;Male;Population Age 70-74;13.0;Projection;2024;37065
Bladen;2024;NHOther;Female;Population Age 70-74;456.0;Projection;2024;37017
Pitt;2024;NHWhite;Male;Population Age 75-79;1383.0;Projection;2024;37147
Duplin;2025;NHOther;Male;Population Age 65-69;413.0;Projection;2024;37061
Transylvania;2023;NHOther;Male;Population Age 65-69;66.0;Estimate;2023;37175
Transylvania;2025;Hispanic;Female;Population Age 70-74;28.0;Projection;2024;37175
McDowell;2023;NHWhite;Male;Population Age 70-74;1148.0;Estimate;2023;37111
McDowell;2023;Hispanic;Male;Population Age 70-74;20.0;Estimate;2023;37111
McDowell;2024;Hispanic;Female;Population Age 70-74;24.0;Projection;2024;37111
Stanly;2025;NHOther;Male;Population Age 65-69;261.0;Projection;2024;37167
Nash;2023;Hispanic;Male;Population Age 65-69;87.0;Estimate;2023;37127
Yadkin;2025;Hispanic;Female;Population Age 70-74;25.0;Projection;2024;37197
Columbus;2023;NHOther;Male;Population Age 65-69;426.0;Estimate;2023;37047
Wake;2023;NHOther;Female;Population Age 65-69;8264.0;Estimate;2023;37183
Craven;2023;Hispanic;Male;Population Age 70-74;29.0;Estimate;2023;37049
Chatham;2024;NHWhite;Female;Population Age 65-69;2608.0;Projection;2024;37037
Alexander;2024;Hispanic;Female;Population Age 65-69;26.0;Projection;2024;37003
Burke;2023;NHOther;Male;Population Age 75-79;161.0;Estimate;2023;37023
Alamance;2023;NHWhite;Female;Population Age 75-79;2843.0;Estimate;2023;37001
Granville;2024;NHOther;Male;Population Age 70-74;588.0;Projection;2024;37077
Caldwell;2024;Hispanic;Female;Population Age 70-74;30.0;Projection;2024;37027
Caldwell;2025;NHWhite;Male;Population Age 65-69;2359.0;Projection;2024;37027
Hoke;2023;NHWhite;Female;Population Age 70-74;404.0;Estimate;2023;37093
Edgecombe;2024;NHOther;Male;Population Age 70-74;693.0;Projection;2024;37065
Macon;2025;NHWhite;Male;Population Age 75-79;1130.0;Projection;2024;37113
Madison;2024;NHWhite;Female;Population Age 70-74;757.0;Projection;2024;37115
Madison;2025;NHWhite;Male;Population Age 70-74;640.0;Projection;2024;37115
Stokes;2024;NHOther;Female;Population Age 65-69;146.0;Projection;2024;37169
Stokes;2023;NHWhite;Female;Population Age 75-79;1069.0;Estimate;2023;37169
Stokes;2023;Hispanic;Female;Population Age 65-69;24.0;Estimate;2023;37169
Pamlico;2025;Hispanic;Female;Population Age 65-69;7.0;Projection;2024;37137
Surry;2025;NHWhite;Female;Population Age 65-69;2179.0;Projection;2024;37171
Stanly;2023;NHOther;Male;Population Age 70-74;198.0;Estimate;2023;37167
Surry;2024;NHWhite;Male;Population Age 65-69;1911.0;Projection;2024;37171
Pender;2024;Hispanic;Female;Population Age 75-79;17.0;Projection;2024;37141
Hoke;2024;NHOther;Female;Population Age 70-74;662.0;Projection;2024;37093
Hoke;2025;NHWhite;Male;Population Age 75-79;254.0;Projection;2024;37093
Union;2023;Hispanic;Female;Population Age 70-74;229.0;Estimate;2023;37179
Bertie;2023;NHWhite;Female;Population Age 75-79;194.0;Estimate;2023;37015
Bertie;2025;NHOther;Male;Population Age 75-79;212.0;Projection;2024;37015
Wilson;2024;NHOther;Male;Population Age 75-79;536.0;Projection;2024;37195
Clay;2025;NHOther;Male;Population Age 65-69;11.0;Projection;2024;37043
Bladen;2025;NHOther;Male;Population Age 65-69;339.0;Projection;2024;37017
Cumberland;2023;NHOther;Male;Population Age 65-69;3347.0;Estimate;2023;37051
Cumberland;2025;NHOther;Female;Population Age 70-74;3814.0;Projection;2024;37051
Chowan;2023;NHWhite;Male;Population Age 70-74;278.0;Estimate;2023;37041
Chowan;2024;Hispanic;Male;Population Age 75-79;3.0;Projection;2024;37041
Guilford;2023;NHWhite;Male;Population Age 75-79;5305.0;Estimate;2023;37081
Guilford;2023;NHOther;Female;Population Age 70-74;4635.0;Estimate;2023;37081
Lee;2025;Hispanic;Female;Population Age 70-74;144.0;Projection;2024;37105
Jones;2023;NHWhite;Female;Population Age 65-69;251.0;Estimate;2023;37103
Pasquotank;2024;NHOther;Female;Population Age 65-69;556.0;Projection;2024;37139
Northampton;2023;NHWhite;Female;Population Age 75-79;322.0;Estimate;2023;37131
Mitchell;2025;Hispanic;Male;Population Age 65-69;6.0;Projection;2024;37121
