County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Pitt,2025,NHOther,Female,Population Age 35-39,3279,Projection,2024,37147
Forsyth,2025,NHWhite,Female,Population Age 40-44,6842,Projection,2024,37067
Avery,2025,NHOther,Male,Population Age 75-79,11,Projection,2024,37011
Pender,2025,Hispanic,Male,Population Age 40-44,216,Projection,2024,37141
Pender,2025,NHOther,Male,Population Age 80-84,106,Projection,2024,37141
Beaufort,2025,NHOther,Male,Population Age 35-39,331,Projection,2024,37013
Caldwell,2025,Hispanic,Male,Population Age 25-29,243,Projection,2024,37027
Caldwell,2025,NHOther,Female,Population Age 05-09,255,Projection,2024,37027
Caldwell,2025,NHOther,Female,Population Age 25-29,377,Projection,2024,37027
Stokes,2025,Hispanic,Male,Population Age 85+,4,Projection,2024,37169
Stokes,2025,NHOther,Female,Population Age 80-84,45,Projection,2024,37169
Columbus,2025,NHWhite,Female,Population Age 10-14,656,Projection,2024,37047
Columbus,2025,Hispanic,Female,Population Age 65-69,24,Projection,2024,37047
Wayne,2025,NHWhite,Male,Population Age 05-09,1531,Projection,2024,37191
Wayne,2025,Hispanic,Male,Population Age 40-44,416,Projection,2024,37191
Wayne,2025,Hispanic,Male,Population Age 50-54,383,Projection,2024,37191
Randolph,2025,NHWhite,Female,Population Age 15-19,3213,Projection,2024,37151
Richmond,2025,Hispanic,Female,Population Age 25-29,80,Projection,2024,37153
Richmond,2025,NHOther,Female,Population Age 35-39,488,Projection,2024,37153
Polk,2025,NHWhite,Male,Population Age 70-74,645,Projection,2024,37149
McDowell,2025,NHOther,Male,Population Age 55-59,181,Projection,2024,37111
Gates,2025,Hispanic,Female,Population Age 15-19,12,Projection,2024,37073
Wake,2025,NHWhite,Male,Population Age 55-59,23405,Projection,2024,37183
Wake,2025,Hispanic,Male,Population Age 50-54,4637,Projection,2024,37183
Macon,2025,NHWhite,Male,Population Age 60-64,1232,Projection,2024,37113
New Hanover,2025,NHWhite,Female,Population Age 65-69,7138,Projection,2024,37129
New Hanover,2025,NHWhite,Male,Population Age 45-49,5342,Projection,2024,37129
New Hanover,2025,Hispanic,Female,Population Age 10-14,889,Projection,2024,37129
Washington,2025,NHWhite,Male,Population Age 05-09,113,Projection,2024,37187
Washington,2025,Hispanic,Female,Population Age 30-34,5,Projection,2024,37187
Caswell,2025,NHWhite,Female,Population Age 35-39,382,Projection,2024,37033
Washington,2025,NHOther,Female,Population Age 20-24,106,Projection,2024,37187
Clay,2025,NHWhite,Male,Population Age 35-39,321,Projection,2024,37043
Clay,2025,NHOther,Female,Population Age 10-14,21,Projection,2024,37043
Chatham,2025,NHWhite,Female,Population Age 05-09,1168,Projection,2024,37037
Chatham,2025,NHOther,Female,Population Age 40-44,520,Projection,2024,37037
Pamlico,2025,Hispanic,Female,Population Age 15-19,23,Projection,2024,37137
Pamlico,2025,Hispanic,Male,Population Age 25-29,16,Projection,2024,37137
Pamlico,2025,NHOther,Female,Population Age 10-14,7,Projection,2024,37137
Pasquotank,2025,NHWhite,Female,Population Age 85+,282,Projection,2024,37139
Pasquotank,2025,NHOther,Female,Population Age 20-24,715,Projection,2024,37139
Pasquotank,2025,NHOther,Male,Population Age 40-44,602,Projection,2024,37139
Pasquotank,2025,NHOther,Male,Population Age 65-69,406,Projection,2024,37139
Avery,2025,NHWhite,Male,Population Age 75-79,464,Projection,2024,37011
Catawba,2025,NHOther,Male,Population Age 70-74,424,Projection,2024,37035
Stanly,2025,Hispanic,Male,Population Age 10-14,183,Projection,2024,37167
Stanly,2025,NHOther,Female,Population Age 60-64,401,Projection,2024,37167
Rutherford,2025,NHOther,Female,Population Age 65-69,318,Projection,2024,37161
Columbus,2025,NHWhite,Male,Population Age 70-74,765,Projection,2024,37047
Columbus,2025,Hispanic,Female,Population Age 80-84,5,Projection,2024,37047
Warren,2025,NHOther,Male,Population Age 45-49,336,Projection,2024,37185
Chowan,2025,NHWhite,Female,Population Age 05-09,255,Projection,2024,37041
Chowan,2025,NHWhite,Male,Population Age 80-84,137,Projection,2024,37041
Chowan,2025,NHOther,Male,Population Age 60-64,150,Projection,2024,37041
Chowan,2025,NHOther,Male,Population Age 80-84,52,Projection,2024,37041
Columbus,2025,Hispanic,Male,Population Age 00-04,171,Projection,2024,37047
Haywood,2025,NHWhite,Female,Population Age 10-14,1405,Projection,2024,37087
Haywood,2025,NHWhite,Female,Population Age 65-69,2543,Projection,2024,37087
Haywood,2025,NHWhite,Male,Population Age 75-79,1623,Projection,2024,37087
Haywood,2025,Hispanic,Female,Population Age 75-79,21,Projection,2024,37087
Haywood,2025,Hispanic,Male,Population Age 60-64,54,Projection,2024,37087
Graham,2025,NHWhite,Female,Population Age 85+,142,Projection,2024,37075
Graham,2025,NHWhite,Male,Population Age 60-64,249,Projection,2024,37075
Graham,2025,NHOther,Female,Population Age 35-39,29,Projection,2024,37075
New Hanover,2025,NHOther,Female,Population Age 35-39,1427,Projection,2024,37129
Wilkes,2025,NHWhite,Female,Population Age 10-14,1360,Projection,2024,37193
Wilkes,2025,Hispanic,Male,Population Age 45-49,188,Projection,2024,37193
Beaufort,2025,Hispanic,Male,Population Age 65-69,32,Projection,2024,37013
Beaufort,2025,NHOther,Female,Population Age 00-04,278,Projection,2024,37013
Granville,2025,NHWhite,Female,Population Age 10-14,850,Projection,2024,37077
Granville,2025,NHWhite,Male,Population Age 25-29,863,Projection,2024,37077
Robeson,2025,NHWhite,Female,Population Age 85+,394,Projection,2024,37155
Mecklenburg,2025,NHWhite,Female,Population Age 60-64,16196,Projection,2024,37119
Mecklenburg,2025,NHWhite,Female,Population Age 80-84,6324,Projection,2024,37119
Mecklenburg,2025,NHWhite,Male,Population Age 15-19,13553,Projection,2024,37119
Mecklenburg,2025,NHWhite,Male,Population Age 85+,3523,Projection,2024,37119
Mecklenburg,2025,Hispanic,Male,Population Age 05-09,9667,Projection,2024,37119
Craven,2025,NHWhite,Female,Population Age 40-44,1878,Projection,2024,37049
Craven,2025,Hispanic,Female,Population Age 05-09,410,Projection,2024,37049
Craven,2025,Hispanic,Female,Population Age 60-64,115,Projection,2024,37049
Craven,2025,NHOther,Female,Population Age 30-34,1281,Projection,2024,37049
Cabarrus,2025,NHWhite,Female,Population Age 35-39,4640,Projection,2024,37025
Chatham,2025,Hispanic,Male,Population Age 80-84,28,Projection,2024,37037
Chatham,2025,NHOther,Male,Population Age 50-54,369,Projection,2024,37037
Chatham,2025,NHOther,Male,Population Age 55-59,431,Projection,2024,37037
Craven,2025,Hispanic,Male,Population Age 85+,8,Projection,2024,37049
Northampton,2025,Hispanic,Male,Population Age 65-69,2,Projection,2024,37131
Pender,2025,Hispanic,Female,Population Age 35-39,153,Projection,2024,37141
Henderson,2025,NHWhite,Female,Population Age 15-19,2150,Projection,2024,37089
Henderson,2025,NHWhite,Female,Population Age 45-49,2499,Projection,2024,37089
Graham,2025,Hispanic,Female,Population Age 20-24,6,Projection,2024,37075
Graham,2025,NHOther,Female,Population Age 50-54,23,Projection,2024,37075
Watauga,2025,NHOther,Female,Population Age 05-09,114,Projection,2024,37189
Watauga,2025,NHOther,Female,Population Age 30-34,258,Projection,2024,37189
Camden,2025,NHOther,Female,Population Age 25-29,52,Projection,2024,37029
Camden,2025,NHOther,Male,Population Age 75-79,45,Projection,2024,37029
Mitchell,2025,Hispanic,Male,Population Age 80-84,9,Projection,2024,37121
Polk,2025,NHWhite,Male,Population Age 25-29,392,Projection,2024,37149
Polk,2025,Hispanic,Male,Population Age 75-79,10,Projection,2024,37149
Clay,2025,Hispanic,Male,Population Age 60-64,20,Projection,2024,37043
Brunswick,2025,Hispanic,Male,Population Age 75-79,101,Projection,2024,37019
Onslow,2025,Hispanic,Male,Population Age 75-79,60,Projection,2024,37133
Perquimans,2025,NHWhite,Female,Population Age 45-49,254,Projection,2024,37143
Perquimans,2025,NHOther,Male,Population Age 55-59,93,Projection,2024,37143
Person,2025,Hispanic,Male,Population Age 15-19,107,Projection,2024,37145
Hertford,2025,NHWhite,Male,Population Age 60-64,230,Projection,2024,37091
Hertford,2025,NHOther,Female,Population Age 70-74,375,Projection,2024,37091
Ashe,2025,NHWhite,Male,Population Age 65-69,909,Projection,2024,37009
Jones,2025,Hispanic,Male,Population Age 60-64,4,Projection,2024,37103
Jones,2025,NHOther,Female,Population Age 00-04,49,Projection,2024,37103
Gaston,2025,NHWhite,Male,Population Age 65-69,5036,Projection,2024,37071
Moore,2025,NHWhite,Male,Population Age 30-34,2422,Projection,2024,37125
Moore,2025,NHOther,Female,Population Age 75-79,416,Projection,2024,37125
Moore,2025,NHOther,Male,Population Age 20-24,496,Projection,2024,37125
Moore,2025,NHOther,Male,Population Age 50-54,521,Projection,2024,37125
Scotland,2025,NHOther,Female,Population Age 30-34,856,Projection,2024,37165
Tyrrell,2025,NHWhite,Female,Population Age 45-49,18,Projection,2024,37177
Tyrrell,2025,NHWhite,Female,Population Age 60-64,76,Projection,2024,37177
Tyrrell,2025,NHWhite,Male,Population Age 00-04,63,Projection,2024,37177
Beaufort,2025,Hispanic,Female,Population Age 40-44,105,Projection,2024,37013
Union,2025,NHWhite,Male,Population Age 65-69,4565,Projection,2024,37179
Union,2025,Hispanic,Female,Population Age 70-74,264,Projection,2024,37179
Union,2025,NHOther,Male,Population Age 65-69,945,Projection,2024,37179
Chowan,2025,NHWhite,Male,Population Age 50-54,247,Projection,2024,37041
Pamlico,2025,Hispanic,Male,Population Age 60-64,19,Projection,2024,37137
Pasquotank,2025,Hispanic,Female,Population Age 20-24,97,Projection,2024,37139
Pasquotank,2025,Hispanic,Male,Population Age 00-04,171,Projection,2024,37139
Pasquotank,2025,Hispanic,Male,Population Age 30-34,54,Projection,2024,37139
Harnett,2025,NHWhite,Female,Population Age 70-74,2049,Projection,2024,37085
Harnett,2025,NHOther,Male,Population Age 05-09,1444,Projection,2024,37085
Carteret,2025,Hispanic,Female,Population Age 15-19,176,Projection,2024,37031
Onslow,2025,Hispanic,Male,Population Age 25-29,1922,Projection,2024,37133
Onslow,2025,NHOther,Male,Population Age 55-59,676,Projection,2024,37133
Gates,2025,NHWhite,Male,Population Age 05-09,153,Projection,2024,37073
Greene,2025,NHWhite,Male,Population Age 80-84,118,Projection,2024,37079
Greene,2025,NHOther,Male,Population Age 50-54,298,Projection,2024,37079
Orange,2025,NHWhite,Female,Population Age 80-84,1371,Projection,2024,37135
Orange,2025,NHOther,Female,Population Age 60-64,1264,Projection,2024,37135
Macon,2025,NHWhite,Female,Population Age 60-64,1451,Projection,2024,37113
Macon,2025,Hispanic,Female,Population Age 50-54,64,Projection,2024,37113
Macon,2025,Hispanic,Female,Population Age 70-74,41,Projection,2024,37113
Macon,2025,Hispanic,Male,Population Age 00-04,274,Projection,2024,37113
Rockingham,2025,Hispanic,Female,Population Age 60-64,106,Projection,2024,37157
Rockingham,2025,NHOther,Female,Population Age 15-19,640,Projection,2024,37157
Dare,2025,NHWhite,Female,Population Age 65-69,1928,Projection,2024,37055
Wilson,2025,Hispanic,Female,Population Age 25-29,326,Projection,2024,37195
Wilson,2025,NHOther,Female,Population Age 65-69,1137,Projection,2024,37195
Onslow,2025,NHWhite,Female,Population Age 15-19,4705,Projection,2024,37133
Yadkin,2025,Hispanic,Male,Population Age 20-24,225,Projection,2024,37197
Yadkin,2025,NHOther,Female,Population Age 40-44,54,Projection,2024,37197
Yadkin,2025,NHOther,Male,Population Age 45-49,92,Projection,2024,37197
Burke,2025,Hispanic,Female,Population Age 05-09,514,Projection,2024,37023
Burke,2025,Hispanic,Male,Population Age 45-49,263,Projection,2024,37023
Burke,2025,Hispanic,Male,Population Age 75-79,25,Projection,2024,37023
Burke,2025,NHOther,Male,Population Age 20-24,568,Projection,2024,37023
Wake,2025,NHWhite,Female,Population Age 70-74,17194,Projection,2024,37183
Wake,2025,NHWhite,Male,Population Age 65-69,18128,Projection,2024,37183
Wake,2025,NHWhite,Male,Population Age 75-79,10997,Projection,2024,37183
Catawba,2025,NHWhite,Female,Population Age 70-74,3996,Projection,2024,37035
Warren,2025,Hispanic,Female,Population Age 05-09,41,Projection,2024,37185
Warren,2025,Hispanic,Female,Population Age 15-19,33,Projection,2024,37185
Warren,2025,NHOther,Male,Population Age 85+,106,Projection,2024,37185
Columbus,2025,NHOther,Male,Population Age 15-19,765,Projection,2024,37047
Tyrrell,2025,NHOther,Male,Population Age 75-79,27,Projection,2024,37177
Craven,2025,NHOther,Female,Population Age 70-74,895,Projection,2024,37049
Tyrrell,2025,Hispanic,Male,Population Age 00-04,24,Projection,2024,37177
Union,2025,NHOther,Male,Population Age 25-29,1530,Projection,2024,37179
Madison,2025,NHOther,Female,Population Age 30-34,26,Projection,2024,37115
Vance,2025,Hispanic,Female,Population Age 65-69,27,Projection,2024,37181
Onslow,2025,Hispanic,Female,Population Age 15-19,1419,Projection,2024,37133
Onslow,2025,NHOther,Male,Population Age 10-14,1375,Projection,2024,37133
Onslow,2025,NHOther,Male,Population Age 20-24,3522,Projection,2024,37133
Vance,2025,NHOther,Female,Population Age 50-54,615,Projection,2024,37181
Halifax,2025,NHWhite,Male,Population Age 25-29,534,Projection,2024,37083
Halifax,2025,NHOther,Male,Population Age 10-14,725,Projection,2024,37083
Orange,2025,NHOther,Female,Population Age 00-04,685,Projection,2024,37135
Wilson,2025,Hispanic,Male,Population Age 10-14,517,Projection,2024,37195
Pender,2025,NHOther,Male,Population Age 30-34,355,Projection,2024,37141
Yadkin,2025,NHOther,Female,Population Age 30-34,115,Projection,2024,37197
Caldwell,2025,Hispanic,Female,Population Age 60-64,79,Projection,2024,37027
Hyde,2025,NHWhite,Male,Population Age 70-74,125,Projection,2024,37095
Hyde,2025,NHWhite,Male,Population Age 80-84,36,Projection,2024,37095
Hyde,2025,NHOther,Male,Population Age 00-04,16,Projection,2024,37095
Hyde,2025,NHOther,Male,Population Age 45-49,71,Projection,2024,37095
Clay,2025,NHOther,Female,Population Age 20-24,13,Projection,2024,37043
Duplin,2025,NHWhite,Male,Population Age 75-79,536,Projection,2024,37061
Cleveland,2025,NHWhite,Female,Population Age 25-29,1882,Projection,2024,37045
Cleveland,2025,NHOther,Female,Population Age 75-79,531,Projection,2024,37045
Camden,2025,NHWhite,Male,Population Age 20-24,229,Projection,2024,37029
Wilkes,2025,NHOther,Male,Population Age 00-04,136,Projection,2024,37193
Carteret,2025,NHOther,Female,Population Age 60-64,296,Projection,2024,37031
Harnett,2025,NHWhite,Male,Population Age 65-69,2255,Projection,2024,37085
Harnett,2025,Hispanic,Female,Population Age 55-59,425,Projection,2024,37085
Harnett,2025,Hispanic,Male,Population Age 10-14,1159,Projection,2024,37085
Harnett,2025,NHOther,Female,Population Age 65-69,1084,Projection,2024,37085
Lee,2025,Hispanic,Male,Population Age 60-64,350,Projection,2024,37105
Lee,2025,NHOther,Male,Population Age 05-09,510,Projection,2024,37105
Yancey,2025,Hispanic,Male,Population Age 70-74,9,Projection,2024,37199
Person,2025,NHWhite,Male,Population Age 60-64,951,Projection,2024,37145
Person,2025,Hispanic,Female,Population Age 65-69,26,Projection,2024,37145
Tyrrell,2025,Hispanic,Male,Population Age 70-74,2,Projection,2024,37177
Person,2025,Hispanic,Male,Population Age 40-44,102,Projection,2024,37145
Tyrrell,2025,Hispanic,Male,Population Age 75-79,1,Projection,2024,37177
Person,2025,NHOther,Female,Population Age 35-39,322,Projection,2024,37145
Tyrrell,2025,NHOther,Male,Population Age 30-34,40,Projection,2024,37177
Tyrrell,2025,NHOther,Male,Population Age 35-39,57,Projection,2024,37177
Granville,2025,NHWhite,Female,Population Age 20-24,803,Projection,2024,37077
Bladen,2025,NHOther,Male,Population Age 60-64,311,Projection,2024,37017
Granville,2025,NHWhite,Female,Population Age 65-69,1247,Projection,2024,37077
Durham,2025,NHWhite,Male,Population Age 75-79,2766,Projection,2024,37063
Durham,2025,Hispanic,Male,Population Age 10-14,2545,Projection,2024,37063
Bertie,2025,NHWhite,Male,Population Age 35-39,182,Projection,2024,37015
Bertie,2025,Hispanic,Female,Population Age 55-59,4,Projection,2024,37015
Bertie,2025,NHOther,Male,Population Age 30-34,364,Projection,2024,37015
Randolph,2025,NHWhite,Female,Population Age 85+,1454,Projection,2024,37151
Lincoln,2025,NHOther,Male,Population Age 40-44,360,Projection,2024,37109
Franklin,2025,NHWhite,Male,Population Age 25-29,1641,Projection,2024,37069
Franklin,2025,NHOther,Male,Population Age 60-64,714,Projection,2024,37069
Gaston,2025,NHWhite,Female,Population Age 15-19,4305,Projection,2024,37071
Gaston,2025,Hispanic,Female,Population Age 10-14,1249,Projection,2024,37071
Gaston,2025,Hispanic,Female,Population Age 25-29,769,Projection,2024,37071
Scotland,2025,NHWhite,Male,Population Age 40-44,397,Projection,2024,37165
Scotland,2025,NHWhite,Male,Population Age 50-54,518,Projection,2024,37165
Scotland,2025,Hispanic,Female,Population Age 60-64,17,Projection,2024,37165
Stanly,2025,NHOther,Female,Population Age 00-04,341,Projection,2024,37167
Graham,2025,Hispanic,Male,Population Age 10-14,8,Projection,2024,37075
Graham,2025,Hispanic,Male,Population Age 65-69,1,Projection,2024,37075
Graham,2025,NHOther,Male,Population Age 45-49,38,Projection,2024,37075
Union,2025,Hispanic,Male,Population Age 20-24,2187,Projection,2024,37179
Granville,2025,NHWhite,Female,Population Age 45-49,870,Projection,2024,37077
Granville,2025,NHWhite,Female,Population Age 75-79,707,Projection,2024,37077
Granville,2025,Hispanic,Female,Population Age 00-04,321,Projection,2024,37077
Hoke,2025,NHOther,Female,Population Age 70-74,704,Projection,2024,37093
Burke,2025,Hispanic,Female,Population Age 20-24,390,Projection,2024,37023
Gates,2025,Hispanic,Male,Population Age 15-19,15,Projection,2024,37073
Gates,2025,NHOther,Female,Population Age 40-44,75,Projection,2024,37073
Wilson,2025,NHWhite,Female,Population Age 85+,616,Projection,2024,37195
Davidson,2025,NHWhite,Male,Population Age 05-09,3798,Projection,2024,37057
Watauga,2025,NHWhite,Female,Population Age 15-19,2640,Projection,2024,37189
Watauga,2025,NHWhite,Female,Population Age 75-79,1003,Projection,2024,37189
Watauga,2025,NHWhite,Male,Population Age 15-19,2260,Projection,2024,37189
Watauga,2025,NHWhite,Male,Population Age 45-49,1038,Projection,2024,37189
Watauga,2025,Hispanic,Male,Population Age 35-39,219,Projection,2024,37189
Watauga,2025,Hispanic,Male,Population Age 65-69,51,Projection,2024,37189
Watauga,2025,Hispanic,Male,Population Age 85+,8,Projection,2024,37189
Wayne,2025,Hispanic,Male,Population Age 70-74,96,Projection,2024,37191
Wayne,2025,NHOther,Male,Population Age 35-39,1450,Projection,2024,37191
Wilkes,2025,NHWhite,Female,Population Age 60-64,2274,Projection,2024,37193
Washington,2025,Hispanic,Female,Population Age 70-74,2,Projection,2024,37187
Pender,2025,NHWhite,Female,Population Age 30-34,1129,Projection,2024,37141
Pitt,2025,NHOther,Male,Population Age 80-84,408,Projection,2024,37147
Watauga,2025,NHWhite,Female,Population Age 60-64,1463,Projection,2024,37189
Watauga,2025,NHOther,Male,Population Age 85+,12,Projection,2024,37189
Yancey,2025,Hispanic,Female,Population Age 30-34,50,Projection,2024,37199
Cumberland,2025,Hispanic,Male,Population Age 15-19,2102,Projection,2024,37051
Wayne,2025,NHWhite,Male,Population Age 60-64,2185,Projection,2024,37191
Wilkes,2025,NHWhite,Male,Population Age 30-34,1784,Projection,2024,37193
Pamlico,2025,Hispanic,Male,Population Age 40-44,35,Projection,2024,37137
Pamlico,2025,NHOther,Female,Population Age 00-04,54,Projection,2024,37137
Pamlico,2025,NHOther,Male,Population Age 10-14,51,Projection,2024,37137
Pamlico,2025,NHOther,Male,Population Age 25-29,105,Projection,2024,37137
Washington,2025,NHWhite,Male,Population Age 75-79,172,Projection,2024,37187
Washington,2025,Hispanic,Male,Population Age 55-59,6,Projection,2024,37187
Washington,2025,Hispanic,Male,Population Age 70-74,3,Projection,2024,37187
Washington,2025,NHOther,Female,Population Age 25-29,148,Projection,2024,37187
Washington,2025,NHOther,Female,Population Age 70-74,224,Projection,2024,37187
Washington,2025,NHOther,Male,Population Age 05-09,129,Projection,2024,37187
Pasquotank,2025,NHWhite,Male,Population Age 05-09,617,Projection,2024,37139
Pasquotank,2025,NHOther,Female,Population Age 55-59,531,Projection,2024,37139
Swain,2025,NHWhite,Female,Population Age 35-39,231,Projection,2024,37173
Transylvania,2025,Hispanic,Male,Population Age 25-29,72,Projection,2024,37175
Transylvania,2025,Hispanic,Male,Population Age 50-54,60,Projection,2024,37175
Transylvania,2025,NHOther,Female,Population Age 85+,31,Projection,2024,37175
Haywood,2025,NHOther,Female,Population Age 70-74,163,Projection,2024,37087
Henderson,2025,NHOther,Female,Population Age 20-24,254,Projection,2024,37089
Watauga,2025,NHWhite,Male,Population Age 60-64,1205,Projection,2024,37189
Watauga,2025,NHOther,Male,Population Age 40-44,144,Projection,2024,37189
Surry,2025,NHWhite,Female,Population Age 80-84,1075,Projection,2024,37171
Surry,2025,Hispanic,Female,Population Age 60-64,131,Projection,2024,37171
Hertford,2025,NHWhite,Male,Population Age 25-29,201,Projection,2024,37091
Wake,2025,Hispanic,Male,Population Age 45-49,5599,Projection,2024,37183
Robeson,2025,NHWhite,Male,Population Age 75-79,624,Projection,2024,37155
Warren,2025,NHOther,Female,Population Age 10-14,312,Projection,2024,37185
Warren,2025,NHOther,Female,Population Age 85+,182,Projection,2024,37185
Rockingham,2025,NHWhite,Female,Population Age 20-24,1594,Projection,2024,37157
Rockingham,2025,Hispanic,Male,Population Age 15-19,395,Projection,2024,37157
Rockingham,2025,Hispanic,Male,Population Age 40-44,179,Projection,2024,37157
Wilson,2025,NHWhite,Male,Population Age 15-19,1044,Projection,2024,37195
Wilson,2025,Hispanic,Male,Population Age 15-19,629,Projection,2024,37195
Wilson,2025,NHOther,Male,Population Age 35-39,1019,Projection,2024,37195
Yadkin,2025,NHOther,Female,Population Age 20-24,75,Projection,2024,37197
Watauga,2025,NHOther,Female,Population Age 15-19,270,Projection,2024,37189
Yancey,2025,NHWhite,Female,Population Age 10-14,322,Projection,2024,37199
Jackson,2025,NHWhite,Female,Population Age 65-69,1247,Projection,2024,37099
Lee,2025,NHWhite,Female,Population Age 85+,611,Projection,2024,37105
Randolph,2025,Hispanic,Female,Population Age 20-24,1216,Projection,2024,37151
Randolph,2025,Hispanic,Female,Population Age 40-44,591,Projection,2024,37151
Henderson,2025,NHWhite,Male,Population Age 50-54,2750,Projection,2024,37089
Hertford,2025,NHOther,Female,Population Age 00-04,262,Projection,2024,37091
Guilford,2025,NHWhite,Female,Population Age 30-34,7106,Projection,2024,37081
Guilford,2025,Hispanic,Male,Population Age 55-59,1394,Projection,2024,37081
Guilford,2025,Hispanic,Male,Population Age 75-79,205,Projection,2024,37081
Guilford,2025,NHOther,Male,Population Age 40-44,6826,Projection,2024,37081
Wake,2025,NHOther,Female,Population Age 15-19,13217,Projection,2024,37183
Wake,2025,NHOther,Male,Population Age 30-34,14724,Projection,2024,37183
Wake,2025,NHOther,Male,Population Age 85+,1035,Projection,2024,37183
Columbus,2025,NHWhite,Female,Population Age 05-09,702,Projection,2024,37047
Columbus,2025,NHWhite,Male,Population Age 00-04,819,Projection,2024,37047
Columbus,2025,Hispanic,Female,Population Age 10-14,130,Projection,2024,37047
Jackson,2025,NHWhite,Male,Population Age 50-54,948,Projection,2024,37099
Jackson,2025,Hispanic,Male,Population Age 55-59,91,Projection,2024,37099
Lenoir,2025,Hispanic,Male,Population Age 15-19,297,Projection,2024,37107
Lenoir,2025,Hispanic,Male,Population Age 30-34,171,Projection,2024,37107
Lenoir,2025,NHOther,Female,Population Age 75-79,633,Projection,2024,37107
McDowell,2025,NHOther,Female,Population Age 45-49,115,Projection,2024,37111
Franklin,2025,NHOther,Female,Population Age 05-09,591,Projection,2024,37069
Franklin,2025,NHOther,Female,Population Age 30-34,590,Projection,2024,37069
Gaston,2025,NHWhite,Female,Population Age 10-14,4355,Projection,2024,37071
Gaston,2025,NHOther,Male,Population Age 10-14,2360,Projection,2024,37071
Swain,2025,NHOther,Female,Population Age 40-44,172,Projection,2024,37173
Yadkin,2025,NHOther,Male,Population Age 35-39,78,Projection,2024,37197
Bladen,2025,Hispanic,Male,Population Age 85+,3,Projection,2024,37017
Cumberland,2025,NHWhite,Female,Population Age 55-59,3276,Projection,2024,37051
Cumberland,2025,NHWhite,Male,Population Age 10-14,4256,Projection,2024,37051
Cumberland,2025,Hispanic,Male,Population Age 60-64,543,Projection,2024,37051
Robeson,2025,NHWhite,Male,Population Age 60-64,1048,Projection,2024,37155
Robeson,2025,Hispanic,Female,Population Age 65-69,88,Projection,2024,37155
Robeson,2025,NHOther,Female,Population Age 25-29,1973,Projection,2024,37155
Alamance,2025,Hispanic,Female,Population Age 35-39,841,Projection,2024,37001
Duplin,2025,NHWhite,Male,Population Age 80-84,315,Projection,2024,37061
Forsyth,2025,NHOther,Female,Population Age 85+,1052,Projection,2024,37067
Graham,2025,NHWhite,Female,Population Age 55-59,218,Projection,2024,37075
Graham,2025,NHOther,Male,Population Age 65-69,16,Projection,2024,37075
Robeson,2025,Hispanic,Male,Population Age 80-84,17,Projection,2024,37155
Edgecombe,2025,NHWhite,Male,Population Age 80-84,251,Projection,2024,37065
Edgecombe,2025,Hispanic,Female,Population Age 40-44,49,Projection,2024,37065
Edgecombe,2025,Hispanic,Male,Population Age 75-79,8,Projection,2024,37065
Rockingham,2025,Hispanic,Female,Population Age 75-79,22,Projection,2024,37157
Alexander,2025,Hispanic,Male,Population Age 25-29,64,Projection,2024,37003
Vance,2025,Hispanic,Male,Population Age 10-14,177,Projection,2024,37181
Swain,2025,Hispanic,Male,Population Age 65-69,4,Projection,2024,37173
Swain,2025,NHOther,Male,Population Age 30-34,223,Projection,2024,37173
Alleghany,2025,NHWhite,Female,Population Age 05-09,176,Projection,2024,37005
Alleghany,2025,Hispanic,Male,Population Age 80-84,3,Projection,2024,37005
Transylvania,2025,Hispanic,Male,Population Age 80-84,8,Projection,2024,37175
Transylvania,2025,NHOther,Female,Population Age 75-79,71,Projection,2024,37175
Brunswick,2025,NHWhite,Female,Population Age 00-04,1944,Projection,2024,37019
Brunswick,2025,NHOther,Female,Population Age 30-34,611,Projection,2024,37019
Buncombe,2025,NHOther,Male,Population Age 45-49,1066,Projection,2024,37021
Alleghany,2025,Hispanic,Female,Population Age 55-59,36,Projection,2024,37005
Onslow,2025,NHWhite,Male,Population Age 80-84,840,Projection,2024,37133
Onslow,2025,Hispanic,Male,Population Age 20-24,3397,Projection,2024,37133
Onslow,2025,NHOther,Male,Population Age 60-64,829,Projection,2024,37133
Anson,2025,NHWhite,Female,Population Age 30-34,343,Projection,2024,37007
Anson,2025,NHWhite,Male,Population Age 55-59,365,Projection,2024,37007
Anson,2025,NHOther,Female,Population Age 25-29,357,Projection,2024,37007
Pitt,2025,NHOther,Male,Population Age 00-04,2518,Projection,2024,37147
Forsyth,2025,Hispanic,Male,Population Age 25-29,2044,Projection,2024,37067
Pender,2025,NHWhite,Male,Population Age 15-19,1713,Projection,2024,37141
Yancey,2025,NHWhite,Female,Population Age 40-44,438,Projection,2024,37199
Yancey,2025,Hispanic,Male,Population Age 30-34,25,Projection,2024,37199
Stokes,2025,NHWhite,Female,Population Age 75-79,1094,Projection,2024,37169
Burke,2025,NHWhite,Female,Population Age 50-54,2484,Projection,2024,37023
Burke,2025,Hispanic,Male,Population Age 15-19,592,Projection,2024,37023
Caswell,2025,Hispanic,Female,Population Age 75-79,1,Projection,2024,37033
Caswell,2025,NHOther,Male,Population Age 35-39,251,Projection,2024,37033
Caswell,2025,NHOther,Male,Population Age 45-49,258,Projection,2024,37033
Catawba,2025,NHWhite,Male,Population Age 25-29,3143,Projection,2024,37035
